,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator,Backend Name
29,0.73828125,"(12, 13, 14)",Single Execution,30.0,"{'000': 6, '001': 70, '010': 79, '011': 756, '100': 6, '101': 57, '110': 10, '111': 40}",{'011': 1024},ibmq_montreal
30,0.736328125,"(12, 13, 14)",Single Execution,31.0,"{'000': 12, '001': 74, '010': 91, '011': 754, '100': 3, '101': 47, '110': 13, '111': 30}",{'011': 1024},ibmq_montreal
31,0.736328125,"(12, 13, 14)",Single Execution,32.0,"{'000': 7, '001': 73, '010': 81, '011': 754, '100': 2, '101': 47, '110': 8, '111': 52}",{'011': 1024},ibmq_montreal
32,0.7353515625,"(12, 13, 14)",Single Execution,33.0,"{'000': 10, '001': 91, '010': 82, '011': 753, '100': 2, '101': 37, '110': 11, '111': 38}",{'011': 1024},ibmq_montreal
33,0.7392578125,"(12, 13, 14)",Single Execution,34.0,"{'000': 5, '001': 73, '010': 91, '011': 757, '100': 3, '101': 31, '110': 11, '111': 53}",{'011': 1024},ibmq_montreal
34,0.716796875,"(12, 13, 14)",Single Execution,35.0,"{'000': 7, '001': 83, '010': 83, '011': 734, '100': 8, '101': 51, '110': 19, '111': 39}",{'011': 1024},ibmq_montreal
35,0.7353515625,"(12, 13, 14)",Single Execution,36.0,"{'000': 10, '001': 79, '010': 89, '011': 753, '100': 3, '101': 32, '110': 9, '111': 49}",{'011': 1024},ibmq_montreal
36,0.72265625,"(12, 13, 14)",Single Execution,37.0,"{'000': 9, '001': 78, '010': 88, '011': 740, '100': 8, '101': 44, '110': 14, '111': 43}",{'011': 1024},ibmq_montreal
37,0.7412109375,"(12, 13, 14)",Single Execution,38.0,"{'000': 9, '001': 78, '010': 84, '011': 759, '100': 7, '101': 36, '110': 10, '111': 41}",{'011': 1024},ibmq_montreal
38,0.73046875,"(12, 13, 14)",Single Execution,39.0,"{'000': 7, '001': 85, '010': 79, '011': 748, '100': 5, '101': 44, '110': 11, '111': 45}",{'011': 1024},ibmq_montreal
39,0.7431640625,"(12, 13, 14)",Single Execution,40.0,"{'000': 13, '001': 79, '010': 70, '011': 761, '100': 1, '101': 36, '110': 9, '111': 55}",{'011': 1024},ibmq_montreal
40,0.7431640625,"(12, 13, 14)",Single Execution,41.0,"{'000': 9, '001': 79, '010': 84, '011': 761, '100': 5, '101': 36, '110': 11, '111': 39}",{'011': 1024},ibmq_montreal
41,0.734375,"(12, 13, 14)",Single Execution,42.0,"{'000': 5, '001': 86, '010': 81, '011': 752, '100': 3, '101': 42, '110': 9, '111': 46}",{'011': 1024},ibmq_montreal
42,0.7333984375,"(12, 13, 14)",Single Execution,43.0,"{'000': 11, '001': 73, '010': 92, '011': 751, '100': 7, '101': 40, '110': 14, '111': 36}",{'011': 1024},ibmq_montreal
43,0.748046875,"(12, 13, 14)",Single Execution,44.0,"{'000': 6, '001': 70, '010': 84, '011': 766, '100': 8, '101': 37, '110': 8, '111': 45}",{'011': 1024},ibmq_montreal
44,0.7392578125,"(12, 13, 14)",Single Execution,45.0,"{'000': 5, '001': 76, '010': 96, '011': 757, '100': 5, '101': 30, '110': 10, '111': 45}",{'011': 1024},ibmq_montreal
45,0.74609375,"(12, 13, 14)",Single Execution,46.0,"{'000': 7, '001': 83, '010': 78, '011': 764, '100': 4, '101': 40, '110': 12, '111': 36}",{'011': 1024},ibmq_montreal
46,0.751953125,"(12, 13, 14)",Single Execution,47.0,"{'000': 15, '001': 81, '010': 65, '011': 770, '100': 3, '101': 38, '110': 16, '111': 36}",{'011': 1024},ibmq_montreal
47,0.7470703125,"(12, 13, 14)",Single Execution,48.0,"{'000': 6, '001': 82, '010': 87, '011': 765, '100': 1, '101': 37, '110': 16, '111': 30}",{'011': 1024},ibmq_montreal
48,0.75390625,"(12, 13, 14)",Single Execution,49.0,"{'000': 10, '001': 58, '010': 87, '011': 772, '100': 5, '101': 46, '110': 12, '111': 34}",{'011': 1024},ibmq_montreal
49,0.7236328125,"(12, 13, 14)",Single Execution,50.0,"{'000': 12, '001': 75, '010': 95, '011': 741, '100': 6, '101': 44, '110': 11, '111': 40}",{'011': 1024},ibmq_montreal
50,0.744140625,"(12, 13, 14)",Single Execution,51.0,"{'000': 7, '001': 59, '010': 89, '011': 762, '100': 4, '101': 63, '110': 12, '111': 28}",{'011': 1024},ibmq_montreal
51,0.7470703125,"(12, 13, 14)",Single Execution,52.0,"{'000': 7, '001': 66, '010': 84, '011': 765, '100': 5, '101': 44, '110': 12, '111': 41}",{'011': 1024},ibmq_montreal
52,0.7509765625,"(12, 13, 14)",Single Execution,53.0,"{'000': 13, '001': 78, '010': 72, '011': 769, '100': 4, '101': 42, '110': 13, '111': 33}",{'011': 1024},ibmq_montreal
53,0.7529296875,"(12, 13, 14)",Single Execution,54.0,"{'000': 7, '001': 84, '010': 80, '011': 771, '100': 1, '101': 33, '110': 11, '111': 37}",{'011': 1024},ibmq_montreal
54,0.765625,"(12, 13, 14)",Single Execution,55.0,"{'000': 10, '001': 67, '010': 83, '011': 784, '100': 2, '101': 37, '110': 6, '111': 35}",{'011': 1024},ibmq_montreal
55,0.755859375,"(12, 13, 14)",Single Execution,56.0,"{'000': 9, '001': 70, '010': 85, '011': 774, '100': 4, '101': 36, '110': 6, '111': 40}",{'011': 1024},ibmq_montreal
56,0.7431640625,"(12, 13, 14)",Single Execution,57.0,"{'000': 8, '001': 78, '010': 83, '011': 761, '100': 4, '101': 41, '110': 14, '111': 35}",{'011': 1024},ibmq_montreal
57,0.7177734375,"(12, 13, 14)",Single Execution,58.0,"{'000': 8, '001': 90, '010': 85, '011': 735, '100': 9, '101': 41, '110': 14, '111': 42}",{'011': 1024},ibmq_montreal
58,0.73828125,"(12, 13, 14)",Single Execution,59.0,"{'000': 6, '001': 79, '010': 83, '011': 756, '100': 3, '101': 41, '110': 14, '111': 42}",{'011': 1024},ibmq_montreal
59,0.7255859375,"(12, 13, 14)",Single Execution,60.0,"{'000': 8, '001': 82, '010': 94, '011': 743, '100': 3, '101': 34, '110': 13, '111': 47}",{'011': 1024},ibmq_montreal
60,0.732421875,"(12, 13, 14)",Single Execution,61.0,"{'000': 6, '001': 89, '010': 79, '011': 750, '100': 7, '101': 44, '110': 13, '111': 36}",{'011': 1024},ibmq_montreal
61,0.736328125,"(12, 13, 14)",Single Execution,62.0,"{'000': 7, '001': 70, '010': 84, '011': 754, '100': 8, '101': 43, '110': 8, '111': 50}",{'011': 1024},ibmq_montreal
62,0.7509765625,"(12, 13, 14)",Single Execution,63.0,"{'000': 9, '001': 66, '010': 95, '011': 769, '100': 5, '101': 34, '110': 9, '111': 37}",{'011': 1024},ibmq_montreal
63,0.7421875,"(12, 13, 14)",Single Execution,64.0,"{'000': 6, '001': 77, '010': 94, '011': 760, '100': 6, '101': 38, '110': 14, '111': 29}",{'011': 1024},ibmq_montreal
64,0.7578125,"(12, 13, 14)",Single Execution,65.0,"{'000': 9, '001': 81, '010': 63, '011': 776, '100': 3, '101': 47, '110': 12, '111': 33}",{'011': 1024},ibmq_montreal
65,0.7587890625,"(12, 13, 14)",Single Execution,66.0,"{'000': 9, '001': 67, '010': 86, '011': 777, '100': 5, '101': 39, '110': 13, '111': 28}",{'011': 1024},ibmq_montreal
66,0.7314453125,"(12, 13, 14)",Single Execution,67.0,"{'000': 8, '001': 77, '010': 88, '011': 749, '100': 7, '101': 37, '110': 15, '111': 43}",{'011': 1024},ibmq_montreal
67,0.724609375,"(12, 13, 14)",Single Execution,68.0,"{'000': 11, '001': 77, '010': 91, '011': 742, '100': 7, '101': 51, '110': 11, '111': 34}",{'011': 1024},ibmq_montreal
68,0.7490234375,"(12, 13, 14)",Single Execution,69.0,"{'000': 9, '001': 71, '010': 78, '011': 767, '100': 7, '101': 44, '110': 11, '111': 37}",{'011': 1024},ibmq_montreal
69,0.751953125,"(12, 13, 14)",Single Execution,70.0,"{'000': 9, '001': 71, '010': 84, '011': 770, '100': 3, '101': 35, '110': 14, '111': 38}",{'011': 1024},ibmq_montreal
70,0.7529296875,"(12, 13, 14)",Single Execution,71.0,"{'000': 10, '001': 61, '010': 82, '011': 771, '100': 4, '101': 51, '110': 9, '111': 36}",{'011': 1024},ibmq_montreal
71,0.736328125,"(12, 13, 14)",Single Execution,72.0,"{'000': 10, '001': 72, '010': 91, '011': 754, '100': 2, '101': 43, '110': 3, '111': 49}",{'011': 1024},ibmq_montreal
72,0.7373046875,"(12, 13, 14)",Single Execution,73.0,"{'000': 9, '001': 71, '010': 88, '011': 755, '100': 5, '101': 40, '110': 10, '111': 46}",{'011': 1024},ibmq_montreal
73,0.751953125,"(12, 13, 14)",Single Execution,74.0,"{'000': 9, '001': 75, '010': 72, '011': 770, '100': 3, '101': 49, '110': 12, '111': 34}",{'011': 1024},ibmq_montreal
74,0.7236328125,"(12, 13, 14)",Single Execution,75.0,"{'000': 8, '001': 86, '010': 81, '011': 741, '100': 8, '101': 44, '110': 10, '111': 46}",{'011': 1024},ibmq_montreal
75,0.7314453125,"(12, 13, 14)",Single Execution,76.0,"{'000': 7, '001': 79, '010': 90, '011': 749, '100': 3, '101': 46, '110': 12, '111': 38}",{'011': 1024},ibmq_montreal
76,0.740234375,"(12, 13, 14)",Single Execution,77.0,"{'000': 7, '001': 61, '010': 91, '011': 758, '100': 7, '101': 42, '110': 15, '111': 43}",{'011': 1024},ibmq_montreal
77,0.7392578125,"(12, 13, 14)",Single Execution,78.0,"{'000': 12, '001': 74, '010': 91, '011': 757, '100': 3, '101': 35, '110': 14, '111': 38}",{'011': 1024},ibmq_montreal
78,0.7314453125,"(12, 13, 14)",Single Execution,79.0,"{'000': 12, '001': 70, '010': 90, '011': 749, '100': 6, '101': 46, '110': 12, '111': 39}",{'011': 1024},ibmq_montreal
79,0.7607421875,"(12, 13, 14)",Single Execution,80.0,"{'000': 7, '001': 59, '010': 85, '011': 779, '100': 3, '101': 40, '110': 17, '111': 34}",{'011': 1024},ibmq_montreal
80,0.724609375,"(12, 13, 14)",Single Execution,81.0,"{'000': 14, '001': 76, '010': 91, '011': 742, '100': 8, '101': 39, '110': 17, '111': 37}",{'011': 1024},ibmq_montreal
81,0.7529296875,"(12, 13, 14)",Single Execution,82.0,"{'000': 3, '001': 70, '010': 85, '011': 771, '100': 5, '101': 38, '110': 7, '111': 45}",{'011': 1024},ibmq_montreal
82,0.74609375,"(12, 13, 14)",Single Execution,83.0,"{'000': 11, '001': 66, '010': 76, '011': 764, '100': 4, '101': 47, '110': 13, '111': 43}",{'011': 1024},ibmq_montreal
83,0.7529296875,"(12, 13, 14)",Single Execution,84.0,"{'000': 9, '001': 81, '010': 72, '011': 771, '100': 6, '101': 39, '110': 12, '111': 34}",{'011': 1024},ibmq_montreal
84,0.7255859375,"(12, 13, 14)",Single Execution,85.0,"{'000': 12, '001': 75, '010': 96, '011': 743, '100': 4, '101': 43, '110': 10, '111': 41}",{'011': 1024},ibmq_montreal
85,0.724609375,"(12, 13, 14)",Single Execution,86.0,"{'000': 9, '001': 77, '010': 78, '011': 742, '100': 5, '101': 51, '110': 16, '111': 46}",{'011': 1024},ibmq_montreal
86,0.7333984375,"(12, 13, 14)",Single Execution,87.0,"{'000': 6, '001': 85, '010': 82, '011': 751, '100': 2, '101': 35, '110': 12, '111': 51}",{'011': 1024},ibmq_montreal
87,0.70703125,"(12, 13, 14)",Single Execution,88.0,"{'000': 12, '001': 79, '010': 108, '011': 724, '100': 4, '101': 49, '110': 15, '111': 33}",{'011': 1024},ibmq_montreal
88,0.7509765625,"(12, 13, 14)",Single Execution,89.0,"{'000': 11, '001': 84, '010': 81, '011': 769, '100': 2, '101': 24, '110': 15, '111': 38}",{'011': 1024},ibmq_montreal
89,0.740234375,"(12, 13, 14)",Single Execution,90.0,"{'000': 6, '001': 73, '010': 83, '011': 758, '100': 7, '101': 41, '110': 11, '111': 45}",{'011': 1024},ibmq_montreal
90,0.7431640625,"(12, 13, 14)",Single Execution,91.0,"{'000': 14, '001': 78, '010': 87, '011': 761, '100': 4, '101': 42, '110': 13, '111': 25}",{'011': 1024},ibmq_montreal
91,0.736328125,"(12, 13, 14)",Single Execution,92.0,"{'000': 7, '001': 68, '010': 109, '011': 754, '100': 6, '101': 33, '110': 13, '111': 34}",{'011': 1024},ibmq_montreal
92,0.7705078125,"(12, 13, 14)",Single Execution,93.0,"{'000': 9, '001': 61, '010': 70, '011': 789, '100': 6, '101': 28, '110': 12, '111': 49}",{'011': 1024},ibmq_montreal
93,0.7333984375,"(12, 13, 14)",Single Execution,94.0,"{'000': 8, '001': 91, '010': 89, '011': 751, '100': 7, '101': 35, '110': 3, '111': 40}",{'011': 1024},ibmq_montreal
94,0.7265625,"(12, 13, 14)",Single Execution,95.0,"{'000': 10, '001': 81, '010': 87, '011': 744, '100': 3, '101': 49, '110': 12, '111': 38}",{'011': 1024},ibmq_montreal
95,0.7431640625,"(12, 13, 14)",Single Execution,96.0,"{'000': 10, '001': 82, '010': 80, '011': 761, '100': 6, '101': 34, '110': 9, '111': 42}",{'011': 1024},ibmq_montreal
96,0.728515625,"(12, 13, 14)",Single Execution,97.0,"{'000': 10, '001': 82, '010': 87, '011': 746, '100': 5, '101': 38, '110': 12, '111': 44}",{'011': 1024},ibmq_montreal
97,0.736328125,"(12, 13, 14)",Single Execution,98.0,"{'000': 11, '001': 80, '010': 87, '011': 754, '100': 9, '101': 37, '110': 8, '111': 38}",{'011': 1024},ibmq_montreal
98,0.7353515625,"(12, 13, 14)",Single Execution,99.0,"{'000': 8, '001': 74, '010': 87, '011': 753, '100': 4, '101': 43, '110': 12, '111': 43}",{'011': 1024},ibmq_montreal
99,0.7421875,"(12, 13, 14)",Single Execution,100.0,"{'000': 9, '001': 66, '010': 96, '011': 760, '100': 6, '101': 32, '110': 10, '111': 45}",{'011': 1024},ibmq_montreal
0,0.7353515625,"(12, 13, 14)",0,1.0,"{'000': 8, '001': 90, '010': 88, '011': 753, '100': 1, '101': 36, '110': 13, '111': 35}",{'011': 1024},ibmq_montreal
1,0.7373046875,"(12, 13, 14)",0,2.0,"{'000': 9, '001': 75, '010': 96, '011': 755, '100': 7, '101': 36, '110': 14, '111': 32}",{'011': 1024},ibmq_montreal
2,0.7265625,"(12, 13, 14)",0,3.0,"{'000': 9, '001': 86, '010': 85, '011': 744, '100': 6, '101': 43, '110': 19, '111': 32}",{'011': 1024},ibmq_montreal
3,0.728515625,"(12, 13, 14)",0,4.0,"{'000': 11, '001': 85, '010': 100, '011': 746, '100': 2, '101': 35, '110': 11, '111': 34}",{'011': 1024},ibmq_montreal
4,0.732421875,"(12, 13, 14)",0,5.0,"{'000': 6, '001': 84, '010': 99, '011': 750, '100': 5, '101': 35, '110': 14, '111': 31}",{'011': 1024},ibmq_montreal
5,0.7529296875,"(12, 13, 14)",0,6.0,"{'000': 9, '001': 79, '010': 78, '011': 771, '100': 6, '101': 37, '110': 11, '111': 33}",{'011': 1024},ibmq_montreal
6,0.7216796875,"(12, 13, 14)",0,7.0,"{'000': 11, '001': 81, '010': 74, '011': 739, '100': 5, '101': 59, '110': 12, '111': 43}",{'011': 1024},ibmq_montreal
7,0.7490234375,"(12, 13, 14)",0,8.0,"{'000': 8, '001': 73, '010': 89, '011': 767, '100': 5, '101': 28, '110': 5, '111': 49}",{'011': 1024},ibmq_montreal
8,0.736328125,"(12, 13, 14)",0,9.0,"{'000': 12, '001': 68, '010': 93, '011': 754, '100': 5, '101': 40, '110': 8, '111': 44}",{'011': 1024},ibmq_montreal
9,0.7001953125,"(12, 13, 14)",0,10.0,"{'000': 12, '001': 94, '010': 95, '011': 717, '100': 5, '101': 45, '110': 13, '111': 43}",{'011': 1024},ibmq_montreal
10,0.74609375,"(12, 13, 14)",0,11.0,"{'000': 7, '001': 78, '010': 85, '011': 764, '100': 4, '101': 43, '110': 8, '111': 35}",{'011': 1024},ibmq_montreal
11,0.7509765625,"(12, 13, 14)",0,12.0,"{'000': 8, '001': 67, '010': 82, '011': 769, '100': 4, '101': 38, '110': 14, '111': 42}",{'011': 1024},ibmq_montreal
12,0.75,"(12, 13, 14)",0,13.0,"{'000': 10, '001': 71, '010': 82, '011': 768, '100': 6, '101': 36, '110': 8, '111': 43}",{'011': 1024},ibmq_montreal
13,0.7587890625,"(12, 13, 14)",0,14.0,"{'000': 9, '001': 87, '010': 68, '011': 777, '100': 5, '101': 27, '110': 14, '111': 37}",{'011': 1024},ibmq_montreal
14,0.7333984375,"(12, 13, 14)",0,15.0,"{'000': 8, '001': 78, '010': 95, '011': 751, '100': 7, '101': 40, '110': 11, '111': 34}",{'011': 1024},ibmq_montreal
15,0.7451171875,"(12, 13, 14)",0,16.0,"{'000': 7, '001': 77, '010': 78, '011': 763, '100': 4, '101': 43, '110': 15, '111': 37}",{'011': 1024},ibmq_montreal
16,0.7451171875,"(12, 13, 14)",0,17.0,"{'000': 6, '001': 77, '010': 78, '011': 763, '100': 6, '101': 43, '110': 13, '111': 38}",{'011': 1024},ibmq_montreal
17,0.7451171875,"(12, 13, 14)",0,18.0,"{'000': 11, '001': 75, '010': 84, '011': 763, '100': 4, '101': 32, '110': 11, '111': 44}",{'011': 1024},ibmq_montreal
18,0.7490234375,"(12, 13, 14)",0,19.0,"{'000': 5, '001': 80, '010': 92, '011': 767, '100': 4, '101': 29, '110': 13, '111': 34}",{'011': 1024},ibmq_montreal
19,0.740234375,"(12, 13, 14)",0,20.0,"{'000': 7, '001': 63, '010': 102, '011': 758, '100': 4, '101': 38, '110': 15, '111': 37}",{'011': 1024},ibmq_montreal
20,0.7333984375,"(12, 13, 14)",0,21.0,"{'000': 13, '001': 70, '010': 87, '011': 751, '100': 11, '101': 44, '110': 13, '111': 35}",{'011': 1024},ibmq_montreal
21,0.7421875,"(12, 13, 14)",0,22.0,"{'000': 11, '001': 78, '010': 88, '011': 760, '100': 2, '101': 37, '110': 9, '111': 39}",{'011': 1024},ibmq_montreal
22,0.7724609375,"(12, 13, 14)",0,23.0,"{'000': 8, '001': 58, '010': 75, '011': 791, '100': 1, '101': 41, '110': 15, '111': 35}",{'011': 1024},ibmq_montreal
23,0.7275390625,"(12, 13, 14)",0,24.0,"{'000': 6, '001': 76, '010': 92, '011': 745, '100': 4, '101': 45, '110': 14, '111': 42}",{'011': 1024},ibmq_montreal
24,0.771484375,"(12, 13, 14)",0,25.0,"{'000': 8, '001': 73, '010': 71, '011': 790, '100': 1, '101': 30, '110': 9, '111': 42}",{'011': 1024},ibmq_montreal
25,0.75390625,"(12, 13, 14)",0,26.0,"{'000': 8, '001': 70, '010': 85, '011': 772, '100': 7, '101': 37, '110': 15, '111': 30}",{'011': 1024},ibmq_montreal
26,0.7451171875,"(12, 13, 14)",0,27.0,"{'000': 14, '001': 58, '010': 86, '011': 763, '100': 8, '101': 34, '110': 15, '111': 46}",{'011': 1024},ibmq_montreal
27,0.7353515625,"(12, 13, 14)",0,28.0,"{'000': 10, '001': 87, '010': 79, '011': 753, '100': 5, '101': 38, '110': 14, '111': 38}",{'011': 1024},ibmq_montreal
28,0.7412109375,"(12, 13, 14)",0,29.0,"{'000': 13, '001': 71, '010': 84, '011': 759, '100': 3, '101': 38, '110': 10, '111': 46}",{'011': 1024},ibmq_montreal
29,0.748046875,"(12, 13, 14)",0,30.0,"{'000': 3, '001': 78, '010': 83, '011': 766, '100': 2, '101': 29, '110': 13, '111': 50}",{'011': 1024},ibmq_montreal
30,0.7509765625,"(12, 13, 14)",0,31.0,"{'000': 9, '001': 66, '010': 80, '011': 769, '100': 2, '101': 36, '110': 14, '111': 48}",{'011': 1024},ibmq_montreal
31,0.7431640625,"(12, 13, 14)",0,32.0,"{'000': 7, '001': 80, '010': 83, '011': 761, '100': 4, '101': 39, '110': 12, '111': 38}",{'011': 1024},ibmq_montreal
32,0.705078125,"(12, 13, 14)",0,33.0,"{'000': 13, '001': 90, '010': 112, '011': 722, '100': 5, '101': 34, '110': 8, '111': 40}",{'011': 1024},ibmq_montreal
33,0.7392578125,"(12, 13, 14)",0,34.0,"{'000': 8, '001': 78, '010': 96, '011': 757, '100': 4, '101': 36, '110': 16, '111': 29}",{'011': 1024},ibmq_montreal
34,0.7490234375,"(12, 13, 14)",0,35.0,"{'000': 13, '001': 65, '010': 88, '011': 767, '100': 4, '101': 38, '110': 11, '111': 38}",{'011': 1024},ibmq_montreal
35,0.75,"(12, 13, 14)",0,36.0,"{'000': 8, '001': 74, '010': 87, '011': 768, '100': 2, '101': 38, '110': 6, '111': 41}",{'011': 1024},ibmq_montreal
36,0.7626953125,"(12, 13, 14)",0,37.0,"{'000': 12, '001': 80, '010': 61, '011': 781, '100': 6, '101': 42, '110': 10, '111': 32}",{'011': 1024},ibmq_montreal
37,0.732421875,"(12, 13, 14)",0,38.0,"{'000': 10, '001': 83, '010': 86, '011': 750, '100': 4, '101': 46, '110': 12, '111': 33}",{'011': 1024},ibmq_montreal
38,0.7451171875,"(12, 13, 14)",0,39.0,"{'000': 9, '001': 77, '010': 81, '011': 763, '100': 4, '101': 46, '110': 9, '111': 35}",{'011': 1024},ibmq_montreal
39,0.7353515625,"(12, 13, 14)",0,40.0,"{'000': 12, '001': 82, '010': 92, '011': 753, '100': 3, '101': 37, '110': 12, '111': 33}",{'011': 1024},ibmq_montreal
40,0.73046875,"(12, 13, 14)",0,41.0,"{'000': 6, '001': 79, '010': 91, '011': 748, '100': 5, '101': 37, '110': 12, '111': 46}",{'011': 1024},ibmq_montreal
41,0.75,"(12, 13, 14)",0,42.0,"{'000': 10, '001': 71, '010': 89, '011': 768, '100': 3, '101': 35, '110': 9, '111': 39}",{'011': 1024},ibmq_montreal
42,0.7568359375,"(12, 13, 14)",0,43.0,"{'000': 9, '001': 88, '010': 74, '011': 775, '100': 5, '101': 28, '110': 8, '111': 37}",{'011': 1024},ibmq_montreal
43,0.7529296875,"(12, 13, 14)",0,44.0,"{'000': 6, '001': 78, '010': 86, '011': 771, '100': 1, '101': 37, '110': 10, '111': 35}",{'011': 1024},ibmq_montreal
