,PST,Measured Qubits,Hop Count
50,0.724609375,"(23, 24, 25)",0
51,0.7373046875,"(23, 24, 25)",0
52,0.7451171875,"(23, 24, 25)",0
53,0.7392578125,"(23, 24, 25)",0
54,0.69140625,"(23, 24, 25)",0
55,0.71484375,"(23, 24, 25)",0
56,0.74609375,"(23, 24, 25)",0
57,0.73046875,"(23, 24, 25)",0
58,0.7265625,"(23, 24, 25)",0
59,0.7109375,"(23, 24, 25)",0
60,0.72265625,"(23, 24, 25)",0
61,0.7294921875,"(23, 24, 25)",0
62,0.7119140625,"(23, 24, 25)",0
63,0.712890625,"(23, 24, 25)",0
64,0.716796875,"(23, 24, 25)",0
65,0.7265625,"(23, 24, 25)",0
66,0.734375,"(23, 24, 25)",0
67,0.7216796875,"(23, 24, 25)",0
68,0.73828125,"(23, 24, 25)",0
69,0.736328125,"(23, 24, 25)",0
70,0.7470703125,"(23, 24, 25)",0
71,0.7001953125,"(23, 24, 25)",0
72,0.7421875,"(23, 24, 25)",0
73,0.7177734375,"(23, 24, 25)",0
74,0.70703125,"(23, 24, 25)",0
75,0.716796875,"(23, 24, 25)",0
76,0.7158203125,"(23, 24, 25)",0
77,0.728515625,"(23, 24, 25)",0
78,0.7451171875,"(23, 24, 25)",0
79,0.7353515625,"(23, 24, 25)",0
80,0.7216796875,"(23, 24, 25)",0
81,0.7216796875,"(23, 24, 25)",0
82,0.7421875,"(23, 24, 25)",0
83,0.71875,"(23, 24, 25)",0
84,0.71875,"(23, 24, 25)",0
85,0.7236328125,"(23, 24, 25)",0
86,0.7548828125,"(23, 24, 25)",0
87,0.7197265625,"(23, 24, 25)",0
88,0.7294921875,"(23, 24, 25)",0
89,0.708984375,"(23, 24, 25)",0
90,0.7265625,"(23, 24, 25)",0
91,0.7177734375,"(23, 24, 25)",0
92,0.689453125,"(23, 24, 25)",0
93,0.712890625,"(23, 24, 25)",0
94,0.6982421875,"(23, 24, 25)",0
95,0.736328125,"(23, 24, 25)",0
96,0.69921875,"(23, 24, 25)",0
97,0.7275390625,"(23, 24, 25)",0
98,0.71875,"(23, 24, 25)",0
99,0.7353515625,"(23, 24, 25)",0
0,0.6845703125,"(23, 24, 25)",1
1,0.703125,"(23, 24, 25)",1
2,0.6953125,"(23, 24, 25)",1
3,0.6884765625,"(23, 24, 25)",1
4,0.6943359375,"(23, 24, 25)",1
5,0.7080078125,"(23, 24, 25)",1
6,0.6806640625,"(23, 24, 25)",1
7,0.7158203125,"(23, 24, 25)",1
8,0.7021484375,"(23, 24, 25)",1
9,0.69140625,"(23, 24, 25)",1
10,0.6787109375,"(23, 24, 25)",1
11,0.6728515625,"(23, 24, 25)",1
12,0.69140625,"(23, 24, 25)",1
13,0.689453125,"(23, 24, 25)",1
14,0.669921875,"(23, 24, 25)",1
15,0.7001953125,"(23, 24, 25)",1
16,0.6748046875,"(23, 24, 25)",1
17,0.6787109375,"(23, 24, 25)",1
18,0.6943359375,"(23, 24, 25)",1
19,0.7001953125,"(23, 24, 25)",1
20,0.685546875,"(23, 24, 25)",1
21,0.6845703125,"(23, 24, 25)",1
22,0.697265625,"(23, 24, 25)",1
23,0.708984375,"(23, 24, 25)",1
24,0.6923828125,"(23, 24, 25)",1
25,0.7021484375,"(23, 24, 25)",1
26,0.689453125,"(23, 24, 25)",1
27,0.693359375,"(23, 24, 25)",1
28,0.6943359375,"(23, 24, 25)",1
29,0.69140625,"(23, 24, 25)",1
30,0.6943359375,"(23, 24, 25)",1
31,0.6923828125,"(23, 24, 25)",1
32,0.6845703125,"(23, 24, 25)",1
33,0.6953125,"(23, 24, 25)",1
34,0.697265625,"(23, 24, 25)",1
35,0.7158203125,"(23, 24, 25)",1
36,0.6875,"(23, 24, 25)",1
37,0.681640625,"(23, 24, 25)",1
38,0.6865234375,"(23, 24, 25)",1
39,0.69140625,"(23, 24, 25)",1
40,0.6796875,"(23, 24, 25)",1
41,0.6787109375,"(23, 24, 25)",1
42,0.701171875,"(23, 24, 25)",1
43,0.6796875,"(23, 24, 25)",1
44,0.7197265625,"(23, 24, 25)",1
45,0.7060546875,"(23, 24, 25)",1
46,0.6708984375,"(23, 24, 25)",1
47,0.7001953125,"(23, 24, 25)",1
48,0.70703125,"(23, 24, 25)",1
49,0.6904296875,"(23, 24, 25)",1
50,0.677734375,"(23, 24, 25)",1
51,0.697265625,"(23, 24, 25)",1
52,0.67578125,"(23, 24, 25)",1
53,0.68359375,"(23, 24, 25)",1
54,0.6845703125,"(23, 24, 25)",1
55,0.6923828125,"(23, 24, 25)",1
56,0.701171875,"(23, 24, 25)",1
57,0.6806640625,"(23, 24, 25)",1
58,0.7119140625,"(23, 24, 25)",1
59,0.6865234375,"(23, 24, 25)",1
60,0.7021484375,"(23, 24, 25)",1
61,0.6513671875,"(23, 24, 25)",1
62,0.6923828125,"(23, 24, 25)",1
63,0.7099609375,"(23, 24, 25)",1
64,0.7216796875,"(23, 24, 25)",1
65,0.7060546875,"(23, 24, 25)",1
66,0.685546875,"(23, 24, 25)",1
67,0.68359375,"(23, 24, 25)",1
68,0.6728515625,"(23, 24, 25)",1
69,0.697265625,"(23, 24, 25)",1
70,0.6923828125,"(23, 24, 25)",1
71,0.685546875,"(23, 24, 25)",1
72,0.69921875,"(23, 24, 25)",1
73,0.67578125,"(23, 24, 25)",1
74,0.6962890625,"(23, 24, 25)",1
75,0.6796875,"(23, 24, 25)",1
76,0.6796875,"(23, 24, 25)",1
77,0.7275390625,"(23, 24, 25)",1
78,0.6943359375,"(23, 24, 25)",1
79,0.7099609375,"(23, 24, 25)",1
80,0.6630859375,"(23, 24, 25)",1
81,0.6982421875,"(23, 24, 25)",1
82,0.7109375,"(23, 24, 25)",1
83,0.6884765625,"(23, 24, 25)",1
84,0.6796875,"(23, 24, 25)",1
85,0.6943359375,"(23, 24, 25)",1
86,0.6865234375,"(23, 24, 25)",1
87,0.7001953125,"(23, 24, 25)",1
88,0.6826171875,"(23, 24, 25)",1
89,0.6611328125,"(23, 24, 25)",1
90,0.6943359375,"(23, 24, 25)",1
91,0.70703125,"(23, 24, 25)",1
92,0.693359375,"(23, 24, 25)",1
93,0.6826171875,"(23, 24, 25)",1
94,0.7197265625,"(23, 24, 25)",1
95,0.6953125,"(23, 24, 25)",1
96,0.6962890625,"(23, 24, 25)",1
97,0.6787109375,"(23, 24, 25)",1
98,0.6865234375,"(23, 24, 25)",1
99,0.703125,"(23, 24, 25)",1
0,0.666015625,"(23, 24, 25)",2
1,0.6728515625,"(23, 24, 25)",2
2,0.6611328125,"(23, 24, 25)",2
3,0.677734375,"(23, 24, 25)",2
4,0.658203125,"(23, 24, 25)",2
5,0.67578125,"(23, 24, 25)",2
6,0.685546875,"(23, 24, 25)",2
7,0.6689453125,"(23, 24, 25)",2
8,0.6591796875,"(23, 24, 25)",2
9,0.671875,"(23, 24, 25)",2
10,0.6806640625,"(23, 24, 25)",2
11,0.6904296875,"(23, 24, 25)",2
12,0.666015625,"(23, 24, 25)",2
13,0.671875,"(23, 24, 25)",2
14,0.66015625,"(23, 24, 25)",2
15,0.673828125,"(23, 24, 25)",2
16,0.69921875,"(23, 24, 25)",2
17,0.6640625,"(23, 24, 25)",2
18,0.7080078125,"(23, 24, 25)",2
19,0.67578125,"(23, 24, 25)",2
20,0.681640625,"(23, 24, 25)",2
21,0.6982421875,"(23, 24, 25)",2
22,0.6923828125,"(23, 24, 25)",2
23,0.6884765625,"(23, 24, 25)",2
24,0.693359375,"(23, 24, 25)",2
25,0.66796875,"(23, 24, 25)",2
26,0.703125,"(23, 24, 25)",2
27,0.6728515625,"(23, 24, 25)",2
28,0.6689453125,"(23, 24, 25)",2
29,0.68359375,"(23, 24, 25)",2
30,0.6689453125,"(23, 24, 25)",2
31,0.6884765625,"(23, 24, 25)",2
32,0.681640625,"(23, 24, 25)",2
33,0.6435546875,"(23, 24, 25)",2
34,0.6494140625,"(23, 24, 25)",2
35,0.69140625,"(23, 24, 25)",2
36,0.6552734375,"(23, 24, 25)",2
37,0.6796875,"(23, 24, 25)",2
38,0.65234375,"(23, 24, 25)",2
39,0.6982421875,"(23, 24, 25)",2
40,0.6923828125,"(23, 24, 25)",2
41,0.689453125,"(23, 24, 25)",2
42,0.6923828125,"(23, 24, 25)",2
43,0.6884765625,"(23, 24, 25)",2
44,0.6630859375,"(23, 24, 25)",2
45,0.6640625,"(23, 24, 25)",2
46,0.6708984375,"(23, 24, 25)",2
47,0.6650390625,"(23, 24, 25)",2
48,0.685546875,"(23, 24, 25)",2
49,0.6748046875,"(23, 24, 25)",2
50,0.69921875,"(23, 24, 25)",2
51,0.7060546875,"(23, 24, 25)",2
52,0.6689453125,"(23, 24, 25)",2
53,0.677734375,"(23, 24, 25)",2
54,0.6904296875,"(23, 24, 25)",2
55,0.689453125,"(23, 24, 25)",2
56,0.66796875,"(23, 24, 25)",2
57,0.6796875,"(23, 24, 25)",2
58,0.6572265625,"(23, 24, 25)",2
59,0.69140625,"(23, 24, 25)",2
60,0.6748046875,"(23, 24, 25)",2
61,0.66796875,"(23, 24, 25)",2
62,0.70703125,"(23, 24, 25)",2
63,0.6640625,"(23, 24, 25)",2
64,0.669921875,"(23, 24, 25)",2
65,0.6875,"(23, 24, 25)",2
66,0.6513671875,"(23, 24, 25)",2
67,0.6845703125,"(23, 24, 25)",2
68,0.671875,"(23, 24, 25)",2
69,0.6875,"(23, 24, 25)",2
70,0.6962890625,"(23, 24, 25)",2
71,0.6982421875,"(23, 24, 25)",2
72,0.6669921875,"(23, 24, 25)",2
73,0.689453125,"(23, 24, 25)",2
74,0.6943359375,"(23, 24, 25)",2
75,0.6845703125,"(23, 24, 25)",2
76,0.65625,"(23, 24, 25)",2
77,0.6943359375,"(23, 24, 25)",2
78,0.67578125,"(23, 24, 25)",2
79,0.6552734375,"(23, 24, 25)",2
80,0.6875,"(23, 24, 25)",2
81,0.7158203125,"(23, 24, 25)",2
82,0.671875,"(23, 24, 25)",2
83,0.6806640625,"(23, 24, 25)",2
84,0.6708984375,"(23, 24, 25)",2
85,0.673828125,"(23, 24, 25)",2
86,0.6669921875,"(23, 24, 25)",2
87,0.701171875,"(23, 24, 25)",2
88,0.6806640625,"(23, 24, 25)",2
89,0.6552734375,"(23, 24, 25)",2
90,0.685546875,"(23, 24, 25)",2
91,0.6787109375,"(23, 24, 25)",2
92,0.677734375,"(23, 24, 25)",2
93,0.6943359375,"(23, 24, 25)",2
94,0.6787109375,"(23, 24, 25)",2
95,0.6806640625,"(23, 24, 25)",2
96,0.67578125,"(23, 24, 25)",2
97,0.6904296875,"(23, 24, 25)",2
98,0.68359375,"(23, 24, 25)",2
99,0.6865234375,"(23, 24, 25)",2
0,0.7333984375,"(23, 24, 25)",3
1,0.7080078125,"(23, 24, 25)",3
2,0.7158203125,"(23, 24, 25)",3
3,0.716796875,"(23, 24, 25)",3
4,0.7333984375,"(23, 24, 25)",3
5,0.736328125,"(23, 24, 25)",3
6,0.7265625,"(23, 24, 25)",3
7,0.69921875,"(23, 24, 25)",3
8,0.708984375,"(23, 24, 25)",3
9,0.70703125,"(23, 24, 25)",3
10,0.6962890625,"(23, 24, 25)",3
11,0.7236328125,"(23, 24, 25)",3
12,0.7216796875,"(23, 24, 25)",3
13,0.7158203125,"(23, 24, 25)",3
14,0.7109375,"(23, 24, 25)",3
15,0.7158203125,"(23, 24, 25)",3
16,0.677734375,"(23, 24, 25)",3
17,0.7109375,"(23, 24, 25)",3
18,0.7177734375,"(23, 24, 25)",3
19,0.6806640625,"(23, 24, 25)",3
20,0.7216796875,"(23, 24, 25)",3
21,0.6943359375,"(23, 24, 25)",3
22,0.705078125,"(23, 24, 25)",3
23,0.7041015625,"(23, 24, 25)",3
24,0.7158203125,"(23, 24, 25)",3
25,0.71875,"(23, 24, 25)",3
26,0.69921875,"(23, 24, 25)",3
27,0.73046875,"(23, 24, 25)",3
28,0.7099609375,"(23, 24, 25)",3
29,0.7099609375,"(23, 24, 25)",3
30,0.7080078125,"(23, 24, 25)",3
31,0.7255859375,"(23, 24, 25)",3
32,0.7099609375,"(23, 24, 25)",3
33,0.7001953125,"(23, 24, 25)",3
34,0.724609375,"(23, 24, 25)",3
35,0.7255859375,"(23, 24, 25)",3
36,0.703125,"(23, 24, 25)",3
37,0.720703125,"(23, 24, 25)",3
38,0.70703125,"(23, 24, 25)",3
39,0.703125,"(23, 24, 25)",3
40,0.7158203125,"(23, 24, 25)",3
41,0.7158203125,"(23, 24, 25)",3
42,0.7158203125,"(23, 24, 25)",3
43,0.705078125,"(23, 24, 25)",3
44,0.7197265625,"(23, 24, 25)",3
45,0.724609375,"(23, 24, 25)",3
46,0.705078125,"(23, 24, 25)",3
47,0.6953125,"(23, 24, 25)",3
48,0.716796875,"(23, 24, 25)",3
49,0.7197265625,"(23, 24, 25)",3
50,0.71875,"(23, 24, 25)",3
51,0.7255859375,"(23, 24, 25)",3
52,0.7001953125,"(23, 24, 25)",3
53,0.6953125,"(23, 24, 25)",3
54,0.6982421875,"(23, 24, 25)",3
55,0.720703125,"(23, 24, 25)",3
56,0.7119140625,"(23, 24, 25)",3
57,0.708984375,"(23, 24, 25)",3
58,0.7099609375,"(23, 24, 25)",3
59,0.720703125,"(23, 24, 25)",3
60,0.703125,"(23, 24, 25)",3
61,0.7138671875,"(23, 24, 25)",3
62,0.697265625,"(23, 24, 25)",3
63,0.7041015625,"(23, 24, 25)",3
64,0.7080078125,"(23, 24, 25)",3
65,0.7080078125,"(23, 24, 25)",3
66,0.71875,"(23, 24, 25)",3
67,0.7373046875,"(23, 24, 25)",3
68,0.72265625,"(23, 24, 25)",3
69,0.7216796875,"(23, 24, 25)",3
70,0.7158203125,"(23, 24, 25)",3
71,0.720703125,"(23, 24, 25)",3
72,0.72265625,"(23, 24, 25)",3
73,0.7109375,"(23, 24, 25)",3
74,0.6943359375,"(23, 24, 25)",3
75,0.7060546875,"(23, 24, 25)",3
76,0.720703125,"(23, 24, 25)",3
77,0.7080078125,"(23, 24, 25)",3
78,0.71484375,"(23, 24, 25)",3
79,0.740234375,"(23, 24, 25)",3
80,0.708984375,"(23, 24, 25)",3
81,0.6875,"(23, 24, 25)",3
82,0.7392578125,"(23, 24, 25)",3
83,0.7294921875,"(23, 24, 25)",3
84,0.7353515625,"(23, 24, 25)",3
85,0.7216796875,"(23, 24, 25)",3
86,0.7275390625,"(23, 24, 25)",3
87,0.7158203125,"(23, 24, 25)",3
88,0.7109375,"(23, 24, 25)",3
89,0.728515625,"(23, 24, 25)",3
90,0.701171875,"(23, 24, 25)",3
91,0.7099609375,"(23, 24, 25)",3
92,0.716796875,"(23, 24, 25)",3
93,0.71484375,"(23, 24, 25)",3
94,0.7080078125,"(23, 24, 25)",3
95,0.68359375,"(23, 24, 25)",3
96,0.7041015625,"(23, 24, 25)",3
97,0.71484375,"(23, 24, 25)",3
98,0.7099609375,"(23, 24, 25)",3
99,0.708984375,"(23, 24, 25)",3
