,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator
12,0.3818359375,"(1, 2, 3)",2,13.0,"{'000': 55, '001': 56, '010': 157, '011': 391, '100': 40, '101': 79, '110': 115, '111': 131}",{'011': 1024}
13,0.4072265625,"(1, 2, 3)",2,14.0,"{'000': 49, '001': 72, '010': 144, '011': 417, '100': 44, '101': 74, '110': 96, '111': 128}",{'011': 1024}
14,0.396484375,"(1, 2, 3)",2,15.0,"{'000': 33, '001': 91, '010': 165, '011': 406, '100': 39, '101': 62, '110': 120, '111': 108}",{'011': 1024}
15,0.40234375,"(1, 2, 3)",2,16.0,"{'000': 36, '001': 70, '010': 155, '011': 412, '100': 41, '101': 66, '110': 122, '111': 122}",{'011': 1024}
16,0.416015625,"(1, 2, 3)",2,17.0,"{'000': 43, '001': 70, '010': 149, '011': 426, '100': 47, '101': 67, '110': 101, '111': 121}",{'011': 1024}
17,0.3916015625,"(1, 2, 3)",2,18.0,"{'000': 54, '001': 66, '010': 161, '011': 401, '100': 46, '101': 58, '110': 107, '111': 131}",{'011': 1024}
18,0.3798828125,"(1, 2, 3)",2,19.0,"{'000': 43, '001': 62, '010': 164, '011': 389, '100': 41, '101': 77, '110': 114, '111': 134}",{'011': 1024}
19,0.3974609375,"(1, 2, 3)",2,20.0,"{'000': 59, '001': 62, '010': 168, '011': 407, '100': 38, '101': 67, '110': 120, '111': 103}",{'011': 1024}
20,0.388671875,"(1, 2, 3)",2,21.0,"{'000': 44, '001': 52, '010': 159, '011': 398, '100': 55, '101': 74, '110': 116, '111': 126}",{'011': 1024}
21,0.3916015625,"(1, 2, 3)",2,22.0,"{'000': 45, '001': 70, '010': 172, '011': 401, '100': 39, '101': 65, '110': 111, '111': 121}",{'011': 1024}
22,0.41015625,"(1, 2, 3)",2,23.0,"{'000': 36, '001': 75, '010': 155, '011': 420, '100': 40, '101': 76, '110': 109, '111': 113}",{'011': 1024}
23,0.4091796875,"(1, 2, 3)",2,24.0,"{'000': 38, '001': 71, '010': 139, '011': 419, '100': 47, '101': 81, '110': 105, '111': 124}",{'011': 1024}
24,0.3857421875,"(1, 2, 3)",2,25.0,"{'000': 43, '001': 70, '010': 140, '011': 395, '100': 50, '101': 71, '110': 128, '111': 127}",{'011': 1024}
25,0.4140625,"(1, 2, 3)",2,26.0,"{'000': 41, '001': 68, '010': 155, '011': 424, '100': 48, '101': 66, '110': 116, '111': 106}",{'011': 1024}
26,0.427734375,"(1, 2, 3)",2,27.0,"{'000': 57, '001': 69, '010': 129, '011': 438, '100': 47, '101': 59, '110': 102, '111': 123}",{'011': 1024}
27,0.408203125,"(1, 2, 3)",2,28.0,"{'000': 44, '001': 66, '010': 142, '011': 418, '100': 47, '101': 76, '110': 116, '111': 115}",{'011': 1024}
28,0.3681640625,"(1, 2, 3)",2,29.0,"{'000': 58, '001': 77, '010': 146, '011': 377, '100': 39, '101': 68, '110': 134, '111': 125}",{'011': 1024}
29,0.4228515625,"(1, 2, 3)",2,30.0,"{'000': 44, '001': 61, '010': 154, '011': 433, '100': 39, '101': 62, '110': 114, '111': 117}",{'011': 1024}
30,0.4013671875,"(1, 2, 3)",2,31.0,"{'000': 48, '001': 63, '010': 161, '011': 411, '100': 41, '101': 75, '110': 114, '111': 111}",{'011': 1024}
31,0.3837890625,"(1, 2, 3)",2,32.0,"{'000': 47, '001': 58, '010': 175, '011': 393, '100': 51, '101': 72, '110': 101, '111': 127}",{'011': 1024}
32,0.4111328125,"(1, 2, 3)",2,33.0,"{'000': 42, '001': 48, '010': 177, '011': 421, '100': 42, '101': 72, '110': 105, '111': 117}",{'011': 1024}
33,0.3857421875,"(1, 2, 3)",2,34.0,"{'000': 56, '001': 61, '010': 153, '011': 395, '100': 43, '101': 91, '110': 96, '111': 129}",{'011': 1024}
34,0.369140625,"(1, 2, 3)",2,35.0,"{'000': 40, '001': 86, '010': 179, '011': 378, '100': 36, '101': 62, '110': 116, '111': 127}",{'011': 1024}
35,0.40625,"(1, 2, 3)",2,36.0,"{'000': 48, '001': 65, '010': 159, '011': 416, '100': 44, '101': 64, '110': 110, '111': 118}",{'011': 1024}
36,0.3974609375,"(1, 2, 3)",2,37.0,"{'000': 51, '001': 68, '010': 151, '011': 407, '100': 46, '101': 60, '110': 122, '111': 119}",{'011': 1024}
37,0.3974609375,"(1, 2, 3)",2,38.0,"{'000': 51, '001': 67, '010': 150, '011': 407, '100': 36, '101': 71, '110': 119, '111': 123}",{'011': 1024}
38,0.4072265625,"(1, 2, 3)",2,39.0,"{'000': 46, '001': 63, '010': 148, '011': 417, '100': 46, '101': 63, '110': 111, '111': 130}",{'011': 1024}
39,0.38671875,"(1, 2, 3)",2,40.0,"{'000': 49, '001': 63, '010': 169, '011': 396, '100': 46, '101': 82, '110': 99, '111': 120}",{'011': 1024}
40,0.3994140625,"(1, 2, 3)",2,41.0,"{'000': 47, '001': 75, '010': 144, '011': 409, '100': 39, '101': 67, '110': 119, '111': 124}",{'011': 1024}
41,0.4072265625,"(1, 2, 3)",2,42.0,"{'000': 42, '001': 67, '010': 161, '011': 417, '100': 45, '101': 61, '110': 115, '111': 116}",{'011': 1024}
42,0.435546875,"(1, 2, 3)",2,43.0,"{'000': 40, '001': 63, '010': 137, '011': 446, '100': 45, '101': 68, '110': 118, '111': 107}",{'011': 1024}
43,0.3857421875,"(1, 2, 3)",2,44.0,"{'000': 48, '001': 63, '010': 165, '011': 395, '100': 49, '101': 63, '110': 118, '111': 123}",{'011': 1024}
44,0.3984375,"(1, 2, 3)",2,45.0,"{'000': 49, '001': 69, '010': 149, '011': 408, '100': 46, '101': 73, '110': 108, '111': 122}",{'011': 1024}
45,0.39453125,"(1, 2, 3)",2,46.0,"{'000': 35, '001': 59, '010': 179, '011': 404, '100': 49, '101': 62, '110': 114, '111': 122}",{'011': 1024}
46,0.4052734375,"(1, 2, 3)",2,47.0,"{'000': 44, '001': 64, '010': 170, '011': 415, '100': 51, '101': 71, '110': 96, '111': 113}",{'011': 1024}
47,0.3974609375,"(1, 2, 3)",2,48.0,"{'000': 37, '001': 73, '010': 164, '011': 407, '100': 42, '101': 59, '110': 107, '111': 135}",{'011': 1024}
48,0.3974609375,"(1, 2, 3)",2,49.0,"{'000': 37, '001': 67, '010': 160, '011': 407, '100': 48, '101': 64, '110': 107, '111': 134}",{'011': 1024}
49,0.421875,"(1, 2, 3)",2,50.0,"{'000': 34, '001': 61, '010': 146, '011': 432, '100': 46, '101': 68, '110': 112, '111': 125}",{'011': 1024}
50,0.40234375,"(1, 2, 3)",2,51.0,"{'000': 38, '001': 81, '010': 143, '011': 412, '100': 48, '101': 81, '110': 114, '111': 107}",{'011': 1024}
51,0.390625,"(1, 2, 3)",2,52.0,"{'000': 60, '001': 54, '010': 146, '011': 400, '100': 40, '101': 77, '110': 117, '111': 130}",{'011': 1024}
52,0.384765625,"(1, 2, 3)",2,53.0,"{'000': 43, '001': 82, '010': 163, '011': 394, '100': 52, '101': 71, '110': 103, '111': 116}",{'011': 1024}
53,0.3935546875,"(1, 2, 3)",2,54.0,"{'000': 33, '001': 63, '010': 161, '011': 403, '100': 49, '101': 81, '110': 116, '111': 118}",{'011': 1024}
54,0.3486328125,"(1, 2, 3)",2,55.0,"{'000': 51, '001': 66, '010': 169, '011': 357, '100': 50, '101': 77, '110': 121, '111': 133}",{'011': 1024}
55,0.3701171875,"(1, 2, 3)",2,56.0,"{'000': 59, '001': 74, '010': 155, '011': 379, '100': 55, '101': 68, '110': 102, '111': 132}",{'011': 1024}
56,0.3603515625,"(1, 2, 3)",2,57.0,"{'000': 48, '001': 67, '010': 169, '011': 369, '100': 44, '101': 70, '110': 121, '111': 136}",{'011': 1024}
57,0.408203125,"(1, 2, 3)",2,58.0,"{'000': 57, '001': 78, '010': 137, '011': 418, '100': 51, '101': 74, '110': 95, '111': 114}",{'011': 1024}
58,0.3798828125,"(1, 2, 3)",2,59.0,"{'000': 45, '001': 68, '010': 163, '011': 389, '100': 46, '101': 75, '110': 111, '111': 127}",{'011': 1024}
59,0.3935546875,"(1, 2, 3)",2,60.0,"{'000': 60, '001': 75, '010': 166, '011': 403, '100': 41, '101': 61, '110': 111, '111': 107}",{'011': 1024}
60,0.400390625,"(1, 2, 3)",2,61.0,"{'000': 36, '001': 75, '010': 141, '011': 410, '100': 45, '101': 61, '110': 123, '111': 133}",{'011': 1024}
61,0.392578125,"(1, 2, 3)",2,62.0,"{'000': 47, '001': 80, '010': 137, '011': 402, '100': 40, '101': 75, '110': 110, '111': 133}",{'011': 1024}
62,0.3916015625,"(1, 2, 3)",2,63.0,"{'000': 43, '001': 61, '010': 149, '011': 401, '100': 48, '101': 82, '110': 119, '111': 121}",{'011': 1024}
63,0.4091796875,"(1, 2, 3)",2,64.0,"{'000': 53, '001': 63, '010': 142, '011': 419, '100': 40, '101': 66, '110': 115, '111': 126}",{'011': 1024}
64,0.4111328125,"(1, 2, 3)",2,65.0,"{'000': 60, '001': 62, '010': 165, '011': 421, '100': 41, '101': 67, '110': 98, '111': 110}",{'011': 1024}
65,0.3876953125,"(1, 2, 3)",2,66.0,"{'000': 54, '001': 83, '010': 132, '011': 397, '100': 51, '101': 68, '110': 94, '111': 145}",{'011': 1024}
66,0.4033203125,"(1, 2, 3)",2,67.0,"{'000': 39, '001': 70, '010': 155, '011': 413, '100': 44, '101': 59, '110': 106, '111': 138}",{'011': 1024}
67,0.37109375,"(1, 2, 3)",2,68.0,"{'000': 46, '001': 59, '010': 182, '011': 380, '100': 47, '101': 77, '110': 95, '111': 138}",{'011': 1024}
68,0.39453125,"(1, 2, 3)",2,69.0,"{'000': 48, '001': 79, '010': 160, '011': 404, '100': 44, '101': 73, '110': 103, '111': 113}",{'011': 1024}
69,0.3935546875,"(1, 2, 3)",2,70.0,"{'000': 63, '001': 70, '010': 148, '011': 403, '100': 47, '101': 68, '110': 108, '111': 117}",{'011': 1024}
70,0.384765625,"(1, 2, 3)",2,71.0,"{'000': 43, '001': 78, '010': 161, '011': 394, '100': 40, '101': 68, '110': 105, '111': 135}",{'011': 1024}
71,0.384765625,"(1, 2, 3)",2,72.0,"{'000': 50, '001': 72, '010': 157, '011': 394, '100': 46, '101': 65, '110': 116, '111': 124}",{'011': 1024}
72,0.38671875,"(1, 2, 3)",2,73.0,"{'000': 50, '001': 61, '010': 165, '011': 396, '100': 41, '101': 69, '110': 109, '111': 133}",{'011': 1024}
73,0.390625,"(1, 2, 3)",2,74.0,"{'000': 48, '001': 74, '010': 154, '011': 400, '100': 29, '101': 71, '110': 115, '111': 133}",{'011': 1024}
74,0.390625,"(1, 2, 3)",2,75.0,"{'000': 42, '001': 78, '010': 160, '011': 400, '100': 41, '101': 73, '110': 104, '111': 126}",{'011': 1024}
75,0.39453125,"(1, 2, 3)",2,76.0,"{'000': 53, '001': 65, '010': 141, '011': 404, '100': 55, '101': 66, '110': 109, '111': 131}",{'011': 1024}
76,0.3798828125,"(1, 2, 3)",2,77.0,"{'000': 45, '001': 79, '010': 150, '011': 389, '100': 54, '101': 78, '110': 115, '111': 114}",{'011': 1024}
77,0.3701171875,"(1, 2, 3)",2,78.0,"{'000': 34, '001': 64, '010': 180, '011': 379, '100': 34, '101': 73, '110': 127, '111': 133}",{'011': 1024}
78,0.400390625,"(1, 2, 3)",2,79.0,"{'000': 43, '001': 68, '010': 142, '011': 410, '100': 53, '101': 74, '110': 120, '111': 114}",{'011': 1024}
79,0.359375,"(1, 2, 3)",2,80.0,"{'000': 61, '001': 64, '010': 167, '011': 368, '100': 42, '101': 69, '110': 124, '111': 129}",{'011': 1024}
80,0.4033203125,"(1, 2, 3)",2,81.0,"{'000': 54, '001': 68, '010': 142, '011': 413, '100': 56, '101': 64, '110': 98, '111': 129}",{'011': 1024}
81,0.421875,"(1, 2, 3)",2,82.0,"{'000': 58, '001': 64, '010': 140, '011': 432, '100': 56, '101': 60, '110': 111, '111': 103}",{'011': 1024}
82,0.3935546875,"(1, 2, 3)",2,83.0,"{'000': 36, '001': 64, '010': 171, '011': 403, '100': 43, '101': 58, '110': 110, '111': 139}",{'011': 1024}
83,0.42578125,"(1, 2, 3)",2,84.0,"{'000': 51, '001': 61, '010': 148, '011': 436, '100': 37, '101': 65, '110': 114, '111': 112}",{'011': 1024}
84,0.3642578125,"(1, 2, 3)",2,85.0,"{'000': 39, '001': 80, '010': 167, '011': 373, '100': 45, '101': 76, '110': 119, '111': 125}",{'011': 1024}
85,0.4072265625,"(1, 2, 3)",2,86.0,"{'000': 53, '001': 52, '010': 154, '011': 417, '100': 41, '101': 65, '110': 125, '111': 117}",{'011': 1024}
86,0.3857421875,"(1, 2, 3)",2,87.0,"{'000': 42, '001': 64, '010': 159, '011': 395, '100': 48, '101': 72, '110': 125, '111': 119}",{'011': 1024}
87,0.3896484375,"(1, 2, 3)",2,88.0,"{'000': 45, '001': 76, '010': 171, '011': 399, '100': 51, '101': 76, '110': 99, '111': 107}",{'011': 1024}
88,0.41015625,"(1, 2, 3)",2,89.0,"{'000': 39, '001': 65, '010': 143, '011': 420, '100': 50, '101': 61, '110': 124, '111': 122}",{'011': 1024}
89,0.3916015625,"(1, 2, 3)",2,90.0,"{'000': 30, '001': 69, '010': 176, '011': 401, '100': 40, '101': 74, '110': 117, '111': 117}",{'011': 1024}
90,0.3896484375,"(1, 2, 3)",2,91.0,"{'000': 57, '001': 60, '010': 166, '011': 399, '100': 38, '101': 72, '110': 103, '111': 129}",{'011': 1024}
91,0.388671875,"(1, 2, 3)",2,92.0,"{'000': 44, '001': 72, '010': 158, '011': 398, '100': 53, '101': 71, '110': 113, '111': 115}",{'011': 1024}
92,0.4150390625,"(1, 2, 3)",2,93.0,"{'000': 49, '001': 63, '010': 141, '011': 425, '100': 38, '101': 77, '110': 121, '111': 110}",{'011': 1024}
93,0.384765625,"(1, 2, 3)",2,94.0,"{'000': 51, '001': 72, '010': 157, '011': 394, '100': 37, '101': 65, '110': 122, '111': 126}",{'011': 1024}
94,0.4033203125,"(1, 2, 3)",2,95.0,"{'000': 42, '001': 66, '010': 151, '011': 413, '100': 53, '101': 71, '110': 102, '111': 126}",{'011': 1024}
95,0.3828125,"(1, 2, 3)",2,96.0,"{'000': 45, '001': 71, '010': 166, '011': 392, '100': 50, '101': 63, '110': 111, '111': 126}",{'011': 1024}
96,0.3798828125,"(1, 2, 3)",2,97.0,"{'000': 51, '001': 87, '010': 159, '011': 389, '100': 42, '101': 72, '110': 107, '111': 117}",{'011': 1024}
97,0.408203125,"(1, 2, 3)",2,98.0,"{'000': 45, '001': 52, '010': 142, '011': 418, '100': 40, '101': 80, '110': 130, '111': 117}",{'011': 1024}
98,0.3994140625,"(1, 2, 3)",2,99.0,"{'000': 38, '001': 60, '010': 142, '011': 409, '100': 49, '101': 77, '110': 123, '111': 126}",{'011': 1024}
99,0.421875,"(1, 2, 3)",2,100.0,"{'000': 47, '001': 72, '010': 129, '011': 432, '100': 52, '101': 67, '110': 108, '111': 117}",{'011': 1024}
0,0.4794921875,"(1, 2, 3)",3,1.0,"{'000': 26, '001': 56, '010': 142, '011': 491, '100': 43, '101': 59, '110': 78, '111': 129}",{'011': 1024}
1,0.4609375,"(1, 2, 3)",3,2.0,"{'000': 29, '001': 60, '010': 145, '011': 472, '100': 35, '101': 64, '110': 74, '111': 145}",{'011': 1024}
2,0.474609375,"(1, 2, 3)",3,3.0,"{'000': 29, '001': 57, '010': 122, '011': 486, '100': 40, '101': 71, '110': 78, '111': 141}",{'011': 1024}
3,0.4658203125,"(1, 2, 3)",3,4.0,"{'000': 29, '001': 74, '010': 126, '011': 477, '100': 51, '101': 67, '110': 82, '111': 118}",{'011': 1024}
4,0.490234375,"(1, 2, 3)",3,5.0,"{'000': 30, '001': 61, '010': 134, '011': 502, '100': 47, '101': 77, '110': 67, '111': 106}",{'011': 1024}
5,0.474609375,"(1, 2, 3)",3,6.0,"{'000': 33, '001': 64, '010': 144, '011': 486, '100': 38, '101': 67, '110': 67, '111': 125}",{'011': 1024}
6,0.4560546875,"(1, 2, 3)",3,7.0,"{'000': 31, '001': 53, '010': 158, '011': 467, '100': 44, '101': 53, '110': 99, '111': 119}",{'011': 1024}
7,0.48828125,"(1, 2, 3)",3,8.0,"{'000': 32, '001': 50, '010': 139, '011': 500, '100': 41, '101': 67, '110': 64, '111': 131}",{'011': 1024}
8,0.48828125,"(1, 2, 3)",3,9.0,"{'000': 23, '001': 60, '010': 140, '011': 500, '100': 45, '101': 71, '110': 66, '111': 119}",{'011': 1024}
9,0.4892578125,"(1, 2, 3)",3,10.0,"{'000': 35, '001': 58, '010': 130, '011': 501, '100': 34, '101': 63, '110': 73, '111': 130}",{'011': 1024}
10,0.4892578125,"(1, 2, 3)",3,11.0,"{'000': 22, '001': 68, '010': 126, '011': 501, '100': 44, '101': 60, '110': 74, '111': 129}",{'011': 1024}
11,0.48828125,"(1, 2, 3)",3,12.0,"{'000': 24, '001': 51, '010': 131, '011': 500, '100': 43, '101': 65, '110': 78, '111': 132}",{'011': 1024}
12,0.4736328125,"(1, 2, 3)",3,13.0,"{'000': 33, '001': 54, '010': 164, '011': 485, '100': 39, '101': 56, '110': 71, '111': 122}",{'011': 1024}
13,0.48046875,"(1, 2, 3)",3,14.0,"{'000': 25, '001': 65, '010': 126, '011': 492, '100': 49, '101': 69, '110': 78, '111': 120}",{'011': 1024}
14,0.4638671875,"(1, 2, 3)",3,15.0,"{'000': 34, '001': 63, '010': 133, '011': 475, '100': 25, '101': 78, '110': 84, '111': 132}",{'011': 1024}
15,0.4892578125,"(1, 2, 3)",3,16.0,"{'000': 32, '001': 56, '010': 118, '011': 501, '100': 53, '101': 69, '110': 64, '111': 131}",{'011': 1024}
16,0.4853515625,"(1, 2, 3)",3,17.0,"{'000': 27, '001': 60, '010': 125, '011': 497, '100': 43, '101': 74, '110': 63, '111': 135}",{'011': 1024}
17,0.4609375,"(1, 2, 3)",3,18.0,"{'000': 29, '001': 60, '010': 148, '011': 472, '100': 36, '101': 63, '110': 90, '111': 126}",{'011': 1024}
18,0.482421875,"(1, 2, 3)",3,19.0,"{'000': 37, '001': 60, '010': 142, '011': 494, '100': 28, '101': 76, '110': 74, '111': 113}",{'011': 1024}
19,0.4833984375,"(1, 2, 3)",3,20.0,"{'000': 45, '001': 53, '010': 146, '011': 495, '100': 33, '101': 49, '110': 79, '111': 124}",{'011': 1024}
20,0.484375,"(1, 2, 3)",3,21.0,"{'000': 24, '001': 51, '010': 158, '011': 496, '100': 42, '101': 65, '110': 70, '111': 118}",{'011': 1024}
21,0.5107421875,"(1, 2, 3)",3,22.0,"{'000': 31, '001': 63, '010': 120, '011': 523, '100': 39, '101': 60, '110': 75, '111': 113}",{'011': 1024}
22,0.505859375,"(1, 2, 3)",3,23.0,"{'000': 30, '001': 45, '010': 152, '011': 518, '100': 36, '101': 58, '110': 74, '111': 111}",{'011': 1024}
23,0.5166015625,"(1, 2, 3)",3,24.0,"{'000': 25, '001': 59, '010': 126, '011': 529, '100': 42, '101': 60, '110': 71, '111': 112}",{'011': 1024}
24,0.47265625,"(1, 2, 3)",3,25.0,"{'000': 31, '001': 66, '010': 130, '011': 484, '100': 39, '101': 69, '110': 69, '111': 136}",{'011': 1024}
25,0.47265625,"(1, 2, 3)",3,26.0,"{'000': 38, '001': 65, '010': 134, '011': 484, '100': 37, '101': 72, '110': 62, '111': 132}",{'011': 1024}
26,0.5,"(1, 2, 3)",3,27.0,"{'000': 24, '001': 62, '010': 130, '011': 512, '100': 58, '101': 59, '110': 65, '111': 114}",{'011': 1024}
27,0.4833984375,"(1, 2, 3)",3,28.0,"{'000': 29, '001': 66, '010': 118, '011': 495, '100': 46, '101': 61, '110': 87, '111': 122}",{'011': 1024}
28,0.5107421875,"(1, 2, 3)",3,29.0,"{'000': 21, '001': 49, '010': 134, '011': 523, '100': 43, '101': 69, '110': 77, '111': 108}",{'011': 1024}
29,0.517578125,"(1, 2, 3)",3,30.0,"{'000': 36, '001': 50, '010': 133, '011': 530, '100': 31, '101': 60, '110': 54, '111': 130}",{'011': 1024}
30,0.4853515625,"(1, 2, 3)",3,31.0,"{'000': 28, '001': 59, '010': 137, '011': 497, '100': 42, '101': 56, '110': 80, '111': 125}",{'011': 1024}
31,0.4599609375,"(1, 2, 3)",3,32.0,"{'000': 31, '001': 70, '010': 132, '011': 471, '100': 50, '101': 66, '110': 76, '111': 128}",{'011': 1024}
32,0.4716796875,"(1, 2, 3)",3,33.0,"{'000': 28, '001': 65, '010': 153, '011': 483, '100': 42, '101': 64, '110': 76, '111': 113}",{'011': 1024}
33,0.4970703125,"(1, 2, 3)",3,34.0,"{'000': 24, '001': 58, '010': 119, '011': 509, '100': 40, '101': 75, '110': 81, '111': 118}",{'011': 1024}
34,0.4697265625,"(1, 2, 3)",3,35.0,"{'000': 28, '001': 62, '010': 132, '011': 481, '100': 43, '101': 78, '110': 77, '111': 123}",{'011': 1024}
35,0.4833984375,"(1, 2, 3)",3,36.0,"{'000': 31, '001': 49, '010': 135, '011': 495, '100': 34, '101': 57, '110': 90, '111': 133}",{'011': 1024}
36,0.46875,"(1, 2, 3)",3,37.0,"{'000': 27, '001': 71, '010': 133, '011': 480, '100': 50, '101': 52, '110': 82, '111': 129}",{'011': 1024}
37,0.470703125,"(1, 2, 3)",3,38.0,"{'000': 24, '001': 53, '010': 147, '011': 482, '100': 39, '101': 61, '110': 85, '111': 133}",{'011': 1024}
38,0.4755859375,"(1, 2, 3)",3,39.0,"{'000': 29, '001': 67, '010': 118, '011': 487, '100': 42, '101': 73, '110': 72, '111': 136}",{'011': 1024}
39,0.4833984375,"(1, 2, 3)",3,40.0,"{'000': 29, '001': 57, '010': 147, '011': 495, '100': 37, '101': 52, '110': 74, '111': 133}",{'011': 1024}
40,0.4951171875,"(1, 2, 3)",3,41.0,"{'000': 26, '001': 48, '010': 127, '011': 507, '100': 48, '101': 79, '110': 72, '111': 117}",{'011': 1024}
41,0.4716796875,"(1, 2, 3)",3,42.0,"{'000': 31, '001': 72, '010': 152, '011': 483, '100': 36, '101': 62, '110': 77, '111': 111}",{'011': 1024}
42,0.46484375,"(1, 2, 3)",3,43.0,"{'000': 26, '001': 72, '010': 120, '011': 476, '100': 43, '101': 66, '110': 88, '111': 133}",{'011': 1024}
43,0.4814453125,"(1, 2, 3)",3,44.0,"{'000': 32, '001': 65, '010': 127, '011': 493, '100': 38, '101': 63, '110': 71, '111': 135}",{'011': 1024}
44,0.46875,"(1, 2, 3)",3,45.0,"{'000': 20, '001': 57, '010': 143, '011': 480, '100': 45, '101': 67, '110': 83, '111': 129}",{'011': 1024}
45,0.462890625,"(1, 2, 3)",3,46.0,"{'000': 28, '001': 66, '010': 148, '011': 474, '100': 40, '101': 67, '110': 75, '111': 126}",{'011': 1024}
46,0.466796875,"(1, 2, 3)",3,47.0,"{'000': 32, '001': 62, '010': 136, '011': 478, '100': 38, '101': 78, '110': 75, '111': 125}",{'011': 1024}
47,0.46875,"(1, 2, 3)",3,48.0,"{'000': 26, '001': 63, '010': 131, '011': 480, '100': 47, '101': 73, '110': 73, '111': 131}",{'011': 1024}
48,0.501953125,"(1, 2, 3)",3,49.0,"{'000': 44, '001': 57, '010': 119, '011': 514, '100': 28, '101': 58, '110': 79, '111': 125}",{'011': 1024}
49,0.466796875,"(1, 2, 3)",3,50.0,"{'000': 27, '001': 54, '010': 152, '011': 478, '100': 34, '101': 64, '110': 81, '111': 134}",{'011': 1024}
50,0.4970703125,"(1, 2, 3)",3,51.0,"{'000': 25, '001': 64, '010': 135, '011': 509, '100': 35, '101': 65, '110': 88, '111': 103}",{'011': 1024}
51,0.46875,"(1, 2, 3)",3,52.0,"{'000': 28, '001': 61, '010': 140, '011': 480, '100': 55, '101': 62, '110': 93, '111': 105}",{'011': 1024}
52,0.462890625,"(1, 2, 3)",3,53.0,"{'000': 20, '001': 63, '010': 141, '011': 474, '100': 35, '101': 63, '110': 93, '111': 135}",{'011': 1024}
53,0.462890625,"(1, 2, 3)",3,54.0,"{'000': 32, '001': 65, '010': 147, '011': 474, '100': 33, '101': 63, '110': 89, '111': 121}",{'011': 1024}
54,0.46484375,"(1, 2, 3)",3,55.0,"{'000': 32, '001': 67, '010': 153, '011': 476, '100': 38, '101': 71, '110': 72, '111': 115}",{'011': 1024}
55,0.4853515625,"(1, 2, 3)",3,56.0,"{'000': 27, '001': 62, '010': 122, '011': 497, '100': 47, '101': 73, '110': 83, '111': 113}",{'011': 1024}
56,0.490234375,"(1, 2, 3)",3,57.0,"{'000': 40, '001': 66, '010': 117, '011': 502, '100': 44, '101': 63, '110': 67, '111': 125}",{'011': 1024}
57,0.46875,"(1, 2, 3)",3,58.0,"{'000': 28, '001': 65, '010': 154, '011': 480, '100': 34, '101': 69, '110': 71, '111': 123}",{'011': 1024}
58,0.4931640625,"(1, 2, 3)",3,59.0,"{'000': 35, '001': 58, '010': 123, '011': 505, '100': 30, '101': 64, '110': 72, '111': 137}",{'011': 1024}
59,0.4599609375,"(1, 2, 3)",3,60.0,"{'000': 21, '001': 68, '010': 152, '011': 471, '100': 39, '101': 61, '110': 65, '111': 147}",{'011': 1024}
60,0.4775390625,"(1, 2, 3)",3,61.0,"{'000': 30, '001': 58, '010': 142, '011': 489, '100': 37, '101': 60, '110': 82, '111': 126}",{'011': 1024}
61,0.4794921875,"(1, 2, 3)",3,62.0,"{'000': 30, '001': 66, '010': 127, '011': 491, '100': 40, '101': 63, '110': 68, '111': 139}",{'011': 1024}
62,0.458984375,"(1, 2, 3)",3,63.0,"{'000': 32, '001': 74, '010': 139, '011': 470, '100': 37, '101': 71, '110': 67, '111': 134}",{'011': 1024}
63,0.4775390625,"(1, 2, 3)",3,64.0,"{'000': 27, '001': 63, '010': 150, '011': 489, '100': 35, '101': 75, '110': 65, '111': 120}",{'011': 1024}
64,0.4833984375,"(1, 2, 3)",3,65.0,"{'000': 28, '001': 57, '010': 152, '011': 495, '100': 39, '101': 79, '110': 50, '111': 124}",{'011': 1024}
65,0.5029296875,"(1, 2, 3)",3,66.0,"{'000': 22, '001': 50, '010': 125, '011': 515, '100': 38, '101': 67, '110': 71, '111': 136}",{'011': 1024}
66,0.486328125,"(1, 2, 3)",3,67.0,"{'000': 36, '001': 55, '010': 139, '011': 498, '100': 42, '101': 65, '110': 73, '111': 116}",{'011': 1024}
67,0.4560546875,"(1, 2, 3)",3,68.0,"{'000': 21, '001': 58, '010': 164, '011': 467, '100': 42, '101': 76, '110': 61, '111': 135}",{'011': 1024}
68,0.486328125,"(1, 2, 3)",3,69.0,"{'000': 26, '001': 40, '010': 153, '011': 498, '100': 32, '101': 68, '110': 81, '111': 126}",{'011': 1024}
69,0.466796875,"(1, 2, 3)",3,70.0,"{'000': 37, '001': 58, '010': 144, '011': 478, '100': 35, '101': 74, '110': 64, '111': 134}",{'011': 1024}
70,0.4638671875,"(1, 2, 3)",3,71.0,"{'000': 33, '001': 64, '010': 161, '011': 475, '100': 40, '101': 65, '110': 68, '111': 118}",{'011': 1024}
71,0.4921875,"(1, 2, 3)",3,72.0,"{'000': 36, '001': 76, '010': 140, '011': 504, '100': 35, '101': 65, '110': 68, '111': 100}",{'011': 1024}
72,0.47265625,"(1, 2, 3)",3,73.0,"{'000': 34, '001': 56, '010': 141, '011': 484, '100': 41, '101': 60, '110': 86, '111': 122}",{'011': 1024}
73,0.48828125,"(1, 2, 3)",3,74.0,"{'000': 34, '001': 65, '010': 140, '011': 500, '100': 39, '101': 60, '110': 75, '111': 111}",{'011': 1024}
74,0.4970703125,"(1, 2, 3)",3,75.0,"{'000': 27, '001': 71, '010': 134, '011': 509, '100': 45, '101': 48, '110': 72, '111': 118}",{'011': 1024}
