,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator,Backend Name
54,0.5029296875,"(4, 11, 17)",Single Execution,55.0,"{'000': 27, '001': 168, '010': 87, '011': 515, '100': 16, '101': 91, '110': 15, '111': 105}",{'011': 1024},ibmq_manhattan
55,0.5244140625,"(4, 11, 17)",Single Execution,56.0,"{'000': 18, '001': 190, '010': 71, '011': 537, '100': 10, '101': 79, '110': 20, '111': 99}",{'011': 1024},ibmq_manhattan
56,0.4921875,"(4, 11, 17)",Single Execution,57.0,"{'000': 29, '001': 183, '010': 85, '011': 504, '100': 18, '101': 82, '110': 17, '111': 106}",{'011': 1024},ibmq_manhattan
57,0.5166015625,"(4, 11, 17)",Single Execution,58.0,"{'000': 36, '001': 159, '010': 73, '011': 529, '100': 26, '101': 87, '110': 14, '111': 100}",{'011': 1024},ibmq_manhattan
58,0.5283203125,"(4, 11, 17)",Single Execution,59.0,"{'000': 28, '001': 162, '010': 67, '011': 541, '100': 19, '101': 98, '110': 18, '111': 91}",{'011': 1024},ibmq_manhattan
59,0.5068359375,"(4, 11, 17)",Single Execution,60.0,"{'000': 29, '001': 156, '010': 75, '011': 519, '100': 28, '101': 88, '110': 24, '111': 105}",{'011': 1024},ibmq_manhattan
60,0.4814453125,"(4, 11, 17)",Single Execution,61.0,"{'000': 28, '001': 173, '010': 91, '011': 493, '100': 24, '101': 90, '110': 16, '111': 109}",{'011': 1024},ibmq_manhattan
61,0.498046875,"(4, 11, 17)",Single Execution,62.0,"{'000': 29, '001': 169, '010': 98, '011': 510, '100': 11, '101': 99, '110': 18, '111': 90}",{'011': 1024},ibmq_manhattan
62,0.5283203125,"(4, 11, 17)",Single Execution,63.0,"{'000': 28, '001': 151, '010': 77, '011': 541, '100': 13, '101': 92, '110': 19, '111': 103}",{'011': 1024},ibmq_manhattan
63,0.53125,"(4, 11, 17)",Single Execution,64.0,"{'000': 26, '001': 170, '010': 59, '011': 544, '100': 16, '101': 92, '110': 15, '111': 102}",{'011': 1024},ibmq_manhattan
64,0.509765625,"(4, 11, 17)",Single Execution,65.0,"{'000': 33, '001': 153, '010': 69, '011': 522, '100': 14, '101': 96, '110': 23, '111': 114}",{'011': 1024},ibmq_manhattan
65,0.5107421875,"(4, 11, 17)",Single Execution,66.0,"{'000': 23, '001': 164, '010': 72, '011': 523, '100': 10, '101': 98, '110': 14, '111': 120}",{'011': 1024},ibmq_manhattan
66,0.4990234375,"(4, 11, 17)",Single Execution,67.0,"{'000': 33, '001': 164, '010': 84, '011': 511, '100': 13, '101': 91, '110': 17, '111': 111}",{'011': 1024},ibmq_manhattan
67,0.4990234375,"(4, 11, 17)",Single Execution,68.0,"{'000': 23, '001': 161, '010': 74, '011': 511, '100': 24, '101': 99, '110': 18, '111': 114}",{'011': 1024},ibmq_manhattan
68,0.4990234375,"(4, 11, 17)",Single Execution,69.0,"{'000': 33, '001': 161, '010': 85, '011': 511, '100': 14, '101': 90, '110': 25, '111': 105}",{'011': 1024},ibmq_manhattan
69,0.513671875,"(4, 11, 17)",Single Execution,70.0,"{'000': 32, '001': 162, '010': 82, '011': 526, '100': 13, '101': 93, '110': 25, '111': 91}",{'011': 1024},ibmq_manhattan
70,0.509765625,"(4, 11, 17)",Single Execution,71.0,"{'000': 26, '001': 172, '010': 80, '011': 522, '100': 19, '101': 93, '110': 19, '111': 93}",{'011': 1024},ibmq_manhattan
71,0.5078125,"(4, 11, 17)",Single Execution,72.0,"{'000': 35, '001': 159, '010': 91, '011': 520, '100': 19, '101': 80, '110': 20, '111': 100}",{'011': 1024},ibmq_manhattan
72,0.4873046875,"(4, 11, 17)",Single Execution,73.0,"{'000': 35, '001': 171, '010': 86, '011': 499, '100': 16, '101': 96, '110': 22, '111': 99}",{'011': 1024},ibmq_manhattan
73,0.5087890625,"(4, 11, 17)",Single Execution,74.0,"{'000': 39, '001': 154, '010': 84, '011': 521, '100': 16, '101': 103, '110': 22, '111': 85}",{'011': 1024},ibmq_manhattan
74,0.5078125,"(4, 11, 17)",Single Execution,75.0,"{'000': 27, '001': 163, '010': 80, '011': 520, '100': 14, '101': 103, '110': 11, '111': 106}",{'011': 1024},ibmq_manhattan
75,0.5087890625,"(4, 11, 17)",Single Execution,76.0,"{'000': 26, '001': 165, '010': 84, '011': 521, '100': 15, '101': 99, '110': 15, '111': 99}",{'011': 1024},ibmq_manhattan
76,0.505859375,"(4, 11, 17)",Single Execution,77.0,"{'000': 36, '001': 156, '010': 68, '011': 518, '100': 21, '101': 101, '110': 22, '111': 102}",{'011': 1024},ibmq_manhattan
77,0.4970703125,"(4, 11, 17)",Single Execution,78.0,"{'000': 31, '001': 178, '010': 93, '011': 509, '100': 21, '101': 73, '110': 17, '111': 102}",{'011': 1024},ibmq_manhattan
78,0.474609375,"(4, 11, 17)",Single Execution,79.0,"{'000': 39, '001': 161, '010': 95, '011': 486, '100': 12, '101': 89, '110': 21, '111': 121}",{'011': 1024},ibmq_manhattan
79,0.525390625,"(4, 11, 17)",Single Execution,80.0,"{'000': 35, '001': 143, '010': 99, '011': 538, '100': 14, '101': 80, '110': 19, '111': 96}",{'011': 1024},ibmq_manhattan
80,0.5126953125,"(4, 11, 17)",Single Execution,81.0,"{'000': 29, '001': 151, '010': 73, '011': 525, '100': 17, '101': 105, '110': 18, '111': 106}",{'011': 1024},ibmq_manhattan
81,0.4951171875,"(4, 11, 17)",Single Execution,82.0,"{'000': 27, '001': 177, '010': 80, '011': 507, '100': 12, '101': 98, '110': 16, '111': 107}",{'011': 1024},ibmq_manhattan
82,0.4736328125,"(4, 11, 17)",Single Execution,83.0,"{'000': 37, '001': 181, '010': 87, '011': 485, '100': 16, '101': 92, '110': 13, '111': 113}",{'011': 1024},ibmq_manhattan
83,0.5341796875,"(4, 11, 17)",Single Execution,84.0,"{'000': 22, '001': 146, '010': 84, '011': 547, '100': 15, '101': 89, '110': 15, '111': 106}",{'011': 1024},ibmq_manhattan
84,0.5,"(4, 11, 17)",Single Execution,85.0,"{'000': 31, '001': 156, '010': 78, '011': 512, '100': 18, '101': 100, '110': 21, '111': 108}",{'011': 1024},ibmq_manhattan
85,0.501953125,"(4, 11, 17)",Single Execution,86.0,"{'000': 23, '001': 158, '010': 73, '011': 514, '100': 21, '101': 106, '110': 22, '111': 107}",{'011': 1024},ibmq_manhattan
86,0.5400390625,"(4, 11, 17)",Single Execution,87.0,"{'000': 32, '001': 156, '010': 60, '011': 553, '100': 12, '101': 82, '110': 14, '111': 115}",{'011': 1024},ibmq_manhattan
87,0.48828125,"(4, 11, 17)",Single Execution,88.0,"{'000': 29, '001': 190, '010': 83, '011': 500, '100': 17, '101': 82, '110': 21, '111': 102}",{'011': 1024},ibmq_manhattan
88,0.517578125,"(4, 11, 17)",Single Execution,89.0,"{'000': 38, '001': 162, '010': 97, '011': 530, '100': 15, '101': 76, '110': 15, '111': 91}",{'011': 1024},ibmq_manhattan
89,0.5263671875,"(4, 11, 17)",Single Execution,90.0,"{'000': 26, '001': 173, '010': 65, '011': 539, '100': 16, '101': 89, '110': 18, '111': 98}",{'011': 1024},ibmq_manhattan
90,0.5166015625,"(4, 11, 17)",Single Execution,91.0,"{'000': 28, '001': 170, '010': 77, '011': 529, '100': 20, '101': 93, '110': 16, '111': 91}",{'011': 1024},ibmq_manhattan
91,0.5068359375,"(4, 11, 17)",Single Execution,92.0,"{'000': 25, '001': 154, '010': 86, '011': 519, '100': 25, '101': 87, '110': 21, '111': 107}",{'011': 1024},ibmq_manhattan
92,0.5361328125,"(4, 11, 17)",Single Execution,93.0,"{'000': 32, '001': 162, '010': 77, '011': 549, '100': 13, '101': 87, '110': 11, '111': 93}",{'011': 1024},ibmq_manhattan
93,0.501953125,"(4, 11, 17)",Single Execution,94.0,"{'000': 27, '001': 171, '010': 84, '011': 514, '100': 10, '101': 96, '110': 16, '111': 106}",{'011': 1024},ibmq_manhattan
94,0.5009765625,"(4, 11, 17)",Single Execution,95.0,"{'000': 36, '001': 171, '010': 78, '011': 513, '100': 21, '101': 80, '110': 23, '111': 102}",{'011': 1024},ibmq_manhattan
95,0.537109375,"(4, 11, 17)",Single Execution,96.0,"{'000': 29, '001': 151, '010': 87, '011': 550, '100': 9, '101': 88, '110': 14, '111': 96}",{'011': 1024},ibmq_manhattan
96,0.5068359375,"(4, 11, 17)",Single Execution,97.0,"{'000': 29, '001': 156, '010': 60, '011': 519, '100': 15, '101': 111, '110': 26, '111': 108}",{'011': 1024},ibmq_manhattan
97,0.5068359375,"(4, 11, 17)",Single Execution,98.0,"{'000': 22, '001': 169, '010': 95, '011': 519, '100': 14, '101': 85, '110': 16, '111': 104}",{'011': 1024},ibmq_manhattan
98,0.5078125,"(4, 11, 17)",Single Execution,99.0,"{'000': 27, '001': 147, '010': 95, '011': 520, '100': 12, '101': 97, '110': 20, '111': 106}",{'011': 1024},ibmq_manhattan
99,0.5146484375,"(4, 11, 17)",Single Execution,100.0,"{'000': 25, '001': 161, '010': 83, '011': 527, '100': 12, '101': 89, '110': 18, '111': 109}",{'011': 1024},ibmq_manhattan
0,0.490234375,"(4, 11, 17)",0,1.0,"{'000': 27, '001': 160, '010': 65, '011': 502, '100': 19, '101': 131, '110': 16, '111': 104}",{'011': 1024},ibmq_manhattan
1,0.51953125,"(4, 11, 17)",0,2.0,"{'000': 18, '001': 177, '010': 60, '011': 532, '100': 18, '101': 111, '110': 14, '111': 94}",{'011': 1024},ibmq_manhattan
2,0.5263671875,"(4, 11, 17)",0,3.0,"{'000': 25, '001': 173, '010': 52, '011': 539, '100': 14, '101': 103, '110': 24, '111': 94}",{'011': 1024},ibmq_manhattan
3,0.4775390625,"(4, 11, 17)",0,4.0,"{'000': 38, '001': 164, '010': 64, '011': 489, '100': 18, '101': 126, '110': 18, '111': 107}",{'011': 1024},ibmq_manhattan
4,0.4765625,"(4, 11, 17)",0,5.0,"{'000': 25, '001': 180, '010': 65, '011': 488, '100': 14, '101': 122, '110': 21, '111': 109}",{'011': 1024},ibmq_manhattan
5,0.4873046875,"(4, 11, 17)",0,6.0,"{'000': 29, '001': 168, '010': 60, '011': 499, '100': 14, '101': 125, '110': 18, '111': 111}",{'011': 1024},ibmq_manhattan
6,0.494140625,"(4, 11, 17)",0,7.0,"{'000': 23, '001': 194, '010': 61, '011': 506, '100': 19, '101': 101, '110': 28, '111': 92}",{'011': 1024},ibmq_manhattan
7,0.4970703125,"(4, 11, 17)",0,8.0,"{'000': 25, '001': 159, '010': 72, '011': 509, '100': 24, '101': 111, '110': 23, '111': 101}",{'011': 1024},ibmq_manhattan
8,0.5126953125,"(4, 11, 17)",0,9.0,"{'000': 23, '001': 170, '010': 68, '011': 525, '100': 11, '101': 97, '110': 21, '111': 109}",{'011': 1024},ibmq_manhattan
9,0.48046875,"(4, 11, 17)",0,10.0,"{'000': 20, '001': 181, '010': 67, '011': 492, '100': 18, '101': 104, '110': 22, '111': 120}",{'011': 1024},ibmq_manhattan
10,0.474609375,"(4, 11, 17)",0,11.0,"{'000': 30, '001': 169, '010': 74, '011': 486, '100': 21, '101': 116, '110': 24, '111': 104}",{'011': 1024},ibmq_manhattan
11,0.4892578125,"(4, 11, 17)",0,12.0,"{'000': 39, '001': 172, '010': 65, '011': 501, '100': 13, '101': 116, '110': 15, '111': 103}",{'011': 1024},ibmq_manhattan
12,0.4736328125,"(4, 11, 17)",0,13.0,"{'000': 33, '001': 181, '010': 70, '011': 485, '100': 13, '101': 113, '110': 23, '111': 106}",{'011': 1024},ibmq_manhattan
13,0.478515625,"(4, 11, 17)",0,14.0,"{'000': 32, '001': 156, '010': 63, '011': 490, '100': 16, '101': 125, '110': 27, '111': 115}",{'011': 1024},ibmq_manhattan
14,0.501953125,"(4, 11, 17)",0,15.0,"{'000': 28, '001': 163, '010': 57, '011': 514, '100': 13, '101': 122, '110': 14, '111': 113}",{'011': 1024},ibmq_manhattan
15,0.4580078125,"(4, 11, 17)",0,16.0,"{'000': 36, '001': 149, '010': 75, '011': 469, '100': 17, '101': 123, '110': 20, '111': 135}",{'011': 1024},ibmq_manhattan
16,0.4462890625,"(4, 11, 17)",0,17.0,"{'000': 18, '001': 198, '010': 68, '011': 457, '100': 17, '101': 129, '110': 19, '111': 118}",{'011': 1024},ibmq_manhattan
17,0.4951171875,"(4, 11, 17)",0,18.0,"{'000': 26, '001': 165, '010': 77, '011': 507, '100': 21, '101': 110, '110': 17, '111': 101}",{'011': 1024},ibmq_manhattan
18,0.48046875,"(4, 11, 17)",0,19.0,"{'000': 27, '001': 163, '010': 59, '011': 492, '100': 20, '101': 128, '110': 27, '111': 108}",{'011': 1024},ibmq_manhattan
19,0.4453125,"(4, 11, 17)",0,20.0,"{'000': 36, '001': 190, '010': 74, '011': 456, '100': 17, '101': 105, '110': 21, '111': 125}",{'011': 1024},ibmq_manhattan
20,0.4814453125,"(4, 11, 17)",0,21.0,"{'000': 23, '001': 178, '010': 66, '011': 493, '100': 18, '101': 113, '110': 23, '111': 110}",{'011': 1024},ibmq_manhattan
21,0.4892578125,"(4, 11, 17)",0,22.0,"{'000': 25, '001': 170, '010': 61, '011': 501, '100': 23, '101': 121, '110': 19, '111': 104}",{'011': 1024},ibmq_manhattan
22,0.509765625,"(4, 11, 17)",0,23.0,"{'000': 21, '001': 170, '010': 74, '011': 522, '100': 19, '101': 121, '110': 17, '111': 80}",{'011': 1024},ibmq_manhattan
23,0.4814453125,"(4, 11, 17)",0,24.0,"{'000': 30, '001': 180, '010': 68, '011': 493, '100': 20, '101': 101, '110': 18, '111': 114}",{'011': 1024},ibmq_manhattan
24,0.5,"(4, 11, 17)",0,25.0,"{'000': 32, '001': 162, '010': 60, '011': 512, '100': 20, '101': 116, '110': 15, '111': 107}",{'011': 1024},ibmq_manhattan
25,0.4599609375,"(4, 11, 17)",0,26.0,"{'000': 38, '001': 169, '010': 71, '011': 471, '100': 9, '101': 130, '110': 15, '111': 121}",{'011': 1024},ibmq_manhattan
26,0.482421875,"(4, 11, 17)",0,27.0,"{'000': 24, '001': 181, '010': 69, '011': 494, '100': 17, '101': 119, '110': 20, '111': 100}",{'011': 1024},ibmq_manhattan
27,0.5068359375,"(4, 11, 17)",0,28.0,"{'000': 30, '001': 166, '010': 62, '011': 519, '100': 18, '101': 113, '110': 15, '111': 101}",{'011': 1024},ibmq_manhattan
28,0.4833984375,"(4, 11, 17)",0,29.0,"{'000': 33, '001': 169, '010': 66, '011': 495, '100': 17, '101': 113, '110': 21, '111': 110}",{'011': 1024},ibmq_manhattan
29,0.47265625,"(4, 11, 17)",0,30.0,"{'000': 27, '001': 166, '010': 61, '011': 484, '100': 18, '101': 108, '110': 27, '111': 133}",{'011': 1024},ibmq_manhattan
30,0.4677734375,"(4, 11, 17)",0,31.0,"{'000': 27, '001': 160, '010': 78, '011': 479, '100': 20, '101': 131, '110': 22, '111': 107}",{'011': 1024},ibmq_manhattan
31,0.498046875,"(4, 11, 17)",0,32.0,"{'000': 36, '001': 139, '010': 68, '011': 510, '100': 25, '101': 111, '110': 26, '111': 109}",{'011': 1024},ibmq_manhattan
32,0.494140625,"(4, 11, 17)",0,33.0,"{'000': 31, '001': 155, '010': 66, '011': 506, '100': 20, '101': 109, '110': 21, '111': 116}",{'011': 1024},ibmq_manhattan
33,0.4716796875,"(4, 11, 17)",0,34.0,"{'000': 24, '001': 174, '010': 69, '011': 483, '100': 22, '101': 123, '110': 21, '111': 108}",{'011': 1024},ibmq_manhattan
34,0.498046875,"(4, 11, 17)",0,35.0,"{'000': 20, '001': 165, '010': 75, '011': 510, '100': 14, '101': 105, '110': 20, '111': 115}",{'011': 1024},ibmq_manhattan
35,0.498046875,"(4, 11, 17)",0,36.0,"{'000': 20, '001': 145, '010': 79, '011': 510, '100': 13, '101': 125, '110': 17, '111': 115}",{'011': 1024},ibmq_manhattan
36,0.490234375,"(4, 11, 17)",0,37.0,"{'000': 23, '001': 184, '010': 65, '011': 502, '100': 19, '101': 103, '110': 23, '111': 105}",{'011': 1024},ibmq_manhattan
37,0.505859375,"(4, 11, 17)",0,38.0,"{'000': 23, '001': 160, '010': 78, '011': 518, '100': 12, '101': 93, '110': 18, '111': 122}",{'011': 1024},ibmq_manhattan
38,0.501953125,"(4, 11, 17)",0,39.0,"{'000': 27, '001': 164, '010': 54, '011': 514, '100': 11, '101': 112, '110': 23, '111': 119}",{'011': 1024},ibmq_manhattan
39,0.4775390625,"(4, 11, 17)",0,40.0,"{'000': 28, '001': 158, '010': 69, '011': 489, '100': 24, '101': 119, '110': 22, '111': 115}",{'011': 1024},ibmq_manhattan
40,0.494140625,"(4, 11, 17)",0,41.0,"{'000': 28, '001': 164, '010': 66, '011': 506, '100': 21, '101': 92, '110': 28, '111': 119}",{'011': 1024},ibmq_manhattan
41,0.4873046875,"(4, 11, 17)",0,42.0,"{'000': 26, '001': 157, '010': 66, '011': 499, '100': 28, '101': 107, '110': 25, '111': 116}",{'011': 1024},ibmq_manhattan
