,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator,Backend Name
22,0.521484375,"(12, 13, 14)",Single Execution,23.0,"{'000': 30, '001': 125, '010': 107, '011': 534, '100': 16, '101': 85, '110': 29, '111': 98}",{'011': 1024},ibmq_montreal
23,0.5029296875,"(12, 13, 14)",Single Execution,24.0,"{'000': 33, '001': 137, '010': 111, '011': 515, '100': 16, '101': 93, '110': 26, '111': 93}",{'011': 1024},ibmq_montreal
24,0.505859375,"(12, 13, 14)",Single Execution,25.0,"{'000': 30, '001': 108, '010': 122, '011': 518, '100': 27, '101': 91, '110': 39, '111': 89}",{'011': 1024},ibmq_montreal
25,0.5185546875,"(12, 13, 14)",Single Execution,26.0,"{'000': 33, '001': 126, '010': 106, '011': 531, '100': 23, '101': 76, '110': 31, '111': 98}",{'011': 1024},ibmq_montreal
26,0.525390625,"(12, 13, 14)",Single Execution,27.0,"{'000': 25, '001': 118, '010': 131, '011': 538, '100': 24, '101': 89, '110': 25, '111': 74}",{'011': 1024},ibmq_montreal
27,0.513671875,"(12, 13, 14)",Single Execution,28.0,"{'000': 35, '001': 136, '010': 101, '011': 526, '100': 14, '101': 91, '110': 40, '111': 81}",{'011': 1024},ibmq_montreal
28,0.5185546875,"(12, 13, 14)",Single Execution,29.0,"{'000': 27, '001': 143, '010': 114, '011': 531, '100': 15, '101': 87, '110': 39, '111': 68}",{'011': 1024},ibmq_montreal
29,0.5107421875,"(12, 13, 14)",Single Execution,30.0,"{'000': 26, '001': 116, '010': 98, '011': 523, '100': 26, '101': 86, '110': 41, '111': 108}",{'011': 1024},ibmq_montreal
30,0.53515625,"(12, 13, 14)",Single Execution,31.0,"{'000': 33, '001': 114, '010': 104, '011': 548, '100': 22, '101': 99, '110': 24, '111': 80}",{'011': 1024},ibmq_montreal
31,0.509765625,"(12, 13, 14)",Single Execution,32.0,"{'000': 34, '001': 142, '010': 107, '011': 522, '100': 18, '101': 83, '110': 28, '111': 90}",{'011': 1024},ibmq_montreal
32,0.5009765625,"(12, 13, 14)",Single Execution,33.0,"{'000': 31, '001': 149, '010': 101, '011': 513, '100': 21, '101': 90, '110': 33, '111': 86}",{'011': 1024},ibmq_montreal
33,0.53515625,"(12, 13, 14)",Single Execution,34.0,"{'000': 29, '001': 115, '010': 110, '011': 548, '100': 16, '101': 101, '110': 23, '111': 82}",{'011': 1024},ibmq_montreal
34,0.50390625,"(12, 13, 14)",Single Execution,35.0,"{'000': 26, '001': 130, '010': 105, '011': 516, '100': 25, '101': 106, '110': 35, '111': 81}",{'011': 1024},ibmq_montreal
35,0.4990234375,"(12, 13, 14)",Single Execution,36.0,"{'000': 34, '001': 133, '010': 117, '011': 511, '100': 14, '101': 107, '110': 29, '111': 79}",{'011': 1024},ibmq_montreal
36,0.5283203125,"(12, 13, 14)",Single Execution,37.0,"{'000': 23, '001': 121, '010': 115, '011': 541, '100': 13, '101': 86, '110': 40, '111': 85}",{'011': 1024},ibmq_montreal
37,0.5244140625,"(12, 13, 14)",Single Execution,38.0,"{'000': 31, '001': 113, '010': 102, '011': 537, '100': 21, '101': 112, '110': 26, '111': 82}",{'011': 1024},ibmq_montreal
38,0.4951171875,"(12, 13, 14)",Single Execution,39.0,"{'000': 24, '001': 136, '010': 118, '011': 507, '100': 26, '101': 90, '110': 36, '111': 87}",{'011': 1024},ibmq_montreal
39,0.5078125,"(12, 13, 14)",Single Execution,40.0,"{'000': 26, '001': 137, '010': 111, '011': 520, '100': 22, '101': 96, '110': 26, '111': 86}",{'011': 1024},ibmq_montreal
40,0.501953125,"(12, 13, 14)",Single Execution,41.0,"{'000': 33, '001': 124, '010': 97, '011': 514, '100': 28, '101': 103, '110': 37, '111': 88}",{'011': 1024},ibmq_montreal
41,0.533203125,"(12, 13, 14)",Single Execution,42.0,"{'000': 30, '001': 118, '010': 113, '011': 546, '100': 12, '101': 74, '110': 32, '111': 99}",{'011': 1024},ibmq_montreal
42,0.5166015625,"(12, 13, 14)",Single Execution,43.0,"{'000': 33, '001': 123, '010': 115, '011': 529, '100': 20, '101': 93, '110': 30, '111': 81}",{'011': 1024},ibmq_montreal
43,0.494140625,"(12, 13, 14)",Single Execution,44.0,"{'000': 42, '001': 124, '010': 121, '011': 506, '100': 17, '101': 82, '110': 41, '111': 91}",{'011': 1024},ibmq_montreal
44,0.5009765625,"(12, 13, 14)",Single Execution,45.0,"{'000': 30, '001': 133, '010': 128, '011': 513, '100': 21, '101': 89, '110': 31, '111': 79}",{'011': 1024},ibmq_montreal
45,0.4970703125,"(12, 13, 14)",Single Execution,46.0,"{'000': 42, '001': 134, '010': 127, '011': 509, '100': 21, '101': 91, '110': 18, '111': 82}",{'011': 1024},ibmq_montreal
46,0.5166015625,"(12, 13, 14)",Single Execution,47.0,"{'000': 30, '001': 126, '010': 116, '011': 529, '100': 23, '101': 92, '110': 30, '111': 78}",{'011': 1024},ibmq_montreal
47,0.5078125,"(12, 13, 14)",Single Execution,48.0,"{'000': 35, '001': 137, '010': 112, '011': 520, '100': 21, '101': 84, '110': 30, '111': 85}",{'011': 1024},ibmq_montreal
48,0.5400390625,"(12, 13, 14)",Single Execution,49.0,"{'000': 37, '001': 118, '010': 115, '011': 553, '100': 19, '101': 74, '110': 38, '111': 70}",{'011': 1024},ibmq_montreal
49,0.4912109375,"(12, 13, 14)",Single Execution,50.0,"{'000': 30, '001': 146, '010': 117, '011': 503, '100': 15, '101': 93, '110': 31, '111': 89}",{'011': 1024},ibmq_montreal
50,0.490234375,"(12, 13, 14)",Single Execution,51.0,"{'000': 35, '001': 118, '010': 131, '011': 502, '100': 26, '101': 93, '110': 36, '111': 83}",{'011': 1024},ibmq_montreal
51,0.515625,"(12, 13, 14)",Single Execution,52.0,"{'000': 34, '001': 124, '010': 113, '011': 528, '100': 18, '101': 106, '110': 30, '111': 71}",{'011': 1024},ibmq_montreal
52,0.52734375,"(12, 13, 14)",Single Execution,53.0,"{'000': 42, '001': 125, '010': 126, '011': 540, '100': 25, '101': 91, '110': 21, '111': 54}",{'011': 1024},ibmq_montreal
53,0.515625,"(12, 13, 14)",Single Execution,54.0,"{'000': 45, '001': 120, '010': 119, '011': 528, '100': 21, '101': 89, '110': 27, '111': 75}",{'011': 1024},ibmq_montreal
54,0.494140625,"(12, 13, 14)",Single Execution,55.0,"{'000': 32, '001': 149, '010': 116, '011': 506, '100': 20, '101': 76, '110': 36, '111': 89}",{'011': 1024},ibmq_montreal
55,0.5126953125,"(12, 13, 14)",Single Execution,56.0,"{'000': 37, '001': 120, '010': 112, '011': 525, '100': 16, '101': 98, '110': 39, '111': 77}",{'011': 1024},ibmq_montreal
56,0.5419921875,"(12, 13, 14)",Single Execution,57.0,"{'000': 21, '001': 143, '010': 90, '011': 555, '100': 23, '101': 75, '110': 30, '111': 87}",{'011': 1024},ibmq_montreal
57,0.52734375,"(12, 13, 14)",Single Execution,58.0,"{'000': 23, '001': 115, '010': 118, '011': 540, '100': 21, '101': 96, '110': 26, '111': 85}",{'011': 1024},ibmq_montreal
58,0.517578125,"(12, 13, 14)",Single Execution,59.0,"{'000': 34, '001': 122, '010': 109, '011': 530, '100': 24, '101': 91, '110': 30, '111': 84}",{'011': 1024},ibmq_montreal
59,0.49609375,"(12, 13, 14)",Single Execution,60.0,"{'000': 25, '001': 123, '010': 120, '011': 508, '100': 16, '101': 91, '110': 43, '111': 98}",{'011': 1024},ibmq_montreal
60,0.501953125,"(12, 13, 14)",Single Execution,61.0,"{'000': 40, '001': 125, '010': 119, '011': 514, '100': 16, '101': 96, '110': 27, '111': 87}",{'011': 1024},ibmq_montreal
61,0.54296875,"(12, 13, 14)",Single Execution,62.0,"{'000': 22, '001': 125, '010': 126, '011': 556, '100': 19, '101': 81, '110': 28, '111': 67}",{'011': 1024},ibmq_montreal
62,0.4990234375,"(12, 13, 14)",Single Execution,63.0,"{'000': 39, '001': 114, '010': 108, '011': 511, '100': 25, '101': 104, '110': 33, '111': 90}",{'011': 1024},ibmq_montreal
63,0.505859375,"(12, 13, 14)",Single Execution,64.0,"{'000': 34, '001': 117, '010': 119, '011': 518, '100': 14, '101': 100, '110': 33, '111': 89}",{'011': 1024},ibmq_montreal
64,0.5126953125,"(12, 13, 14)",Single Execution,65.0,"{'000': 26, '001': 127, '010': 120, '011': 525, '100': 18, '101': 89, '110': 33, '111': 86}",{'011': 1024},ibmq_montreal
65,0.5146484375,"(12, 13, 14)",Single Execution,66.0,"{'000': 24, '001': 118, '010': 116, '011': 527, '100': 26, '101': 90, '110': 24, '111': 99}",{'011': 1024},ibmq_montreal
66,0.5224609375,"(12, 13, 14)",Single Execution,67.0,"{'000': 26, '001': 141, '010': 129, '011': 535, '100': 16, '101': 77, '110': 21, '111': 79}",{'011': 1024},ibmq_montreal
67,0.498046875,"(12, 13, 14)",Single Execution,68.0,"{'000': 39, '001': 145, '010': 103, '011': 510, '100': 23, '101': 79, '110': 31, '111': 94}",{'011': 1024},ibmq_montreal
68,0.49609375,"(12, 13, 14)",Single Execution,69.0,"{'000': 26, '001': 137, '010': 118, '011': 508, '100': 15, '101': 100, '110': 35, '111': 85}",{'011': 1024},ibmq_montreal
69,0.525390625,"(12, 13, 14)",Single Execution,70.0,"{'000': 23, '001': 118, '010': 108, '011': 538, '100': 18, '101': 111, '110': 25, '111': 83}",{'011': 1024},ibmq_montreal
70,0.5078125,"(12, 13, 14)",Single Execution,71.0,"{'000': 32, '001': 136, '010': 107, '011': 520, '100': 21, '101': 93, '110': 32, '111': 83}",{'011': 1024},ibmq_montreal
71,0.53515625,"(12, 13, 14)",Single Execution,72.0,"{'000': 34, '001': 129, '010': 84, '011': 548, '100': 22, '101': 92, '110': 36, '111': 79}",{'011': 1024},ibmq_montreal
72,0.48046875,"(12, 13, 14)",Single Execution,73.0,"{'000': 33, '001': 120, '010': 137, '011': 492, '100': 22, '101': 91, '110': 32, '111': 97}",{'011': 1024},ibmq_montreal
73,0.5029296875,"(12, 13, 14)",Single Execution,74.0,"{'000': 33, '001': 143, '010': 113, '011': 515, '100': 15, '101': 96, '110': 30, '111': 79}",{'011': 1024},ibmq_montreal
74,0.5107421875,"(12, 13, 14)",Single Execution,75.0,"{'000': 34, '001': 126, '010': 119, '011': 523, '100': 23, '101': 80, '110': 30, '111': 89}",{'011': 1024},ibmq_montreal
75,0.4912109375,"(12, 13, 14)",Single Execution,76.0,"{'000': 41, '001': 119, '010': 126, '011': 503, '100': 21, '101': 100, '110': 27, '111': 87}",{'011': 1024},ibmq_montreal
76,0.505859375,"(12, 13, 14)",Single Execution,77.0,"{'000': 28, '001': 140, '010': 115, '011': 518, '100': 23, '101': 72, '110': 39, '111': 89}",{'011': 1024},ibmq_montreal
77,0.5009765625,"(12, 13, 14)",Single Execution,78.0,"{'000': 29, '001': 148, '010': 107, '011': 513, '100': 15, '101': 111, '110': 33, '111': 68}",{'011': 1024},ibmq_montreal
78,0.52734375,"(12, 13, 14)",Single Execution,79.0,"{'000': 35, '001': 119, '010': 120, '011': 540, '100': 20, '101': 82, '110': 30, '111': 78}",{'011': 1024},ibmq_montreal
79,0.5224609375,"(12, 13, 14)",Single Execution,80.0,"{'000': 36, '001': 109, '010': 113, '011': 535, '100': 22, '101': 110, '110': 27, '111': 72}",{'011': 1024},ibmq_montreal
80,0.5205078125,"(12, 13, 14)",Single Execution,81.0,"{'000': 28, '001': 120, '010': 122, '011': 533, '100': 26, '101': 86, '110': 34, '111': 75}",{'011': 1024},ibmq_montreal
81,0.5400390625,"(12, 13, 14)",Single Execution,82.0,"{'000': 29, '001': 122, '010': 120, '011': 553, '100': 17, '101': 83, '110': 25, '111': 75}",{'011': 1024},ibmq_montreal
82,0.501953125,"(12, 13, 14)",Single Execution,83.0,"{'000': 33, '001': 114, '010': 124, '011': 514, '100': 20, '101': 99, '110': 21, '111': 99}",{'011': 1024},ibmq_montreal
83,0.5283203125,"(12, 13, 14)",Single Execution,84.0,"{'000': 36, '001': 121, '010': 110, '011': 541, '100': 21, '101': 74, '110': 33, '111': 88}",{'011': 1024},ibmq_montreal
84,0.486328125,"(12, 13, 14)",Single Execution,85.0,"{'000': 34, '001': 133, '010': 119, '011': 498, '100': 17, '101': 97, '110': 37, '111': 89}",{'011': 1024},ibmq_montreal
85,0.5146484375,"(12, 13, 14)",Single Execution,86.0,"{'000': 39, '001': 153, '010': 97, '011': 527, '100': 20, '101': 76, '110': 28, '111': 84}",{'011': 1024},ibmq_montreal
86,0.5400390625,"(12, 13, 14)",Single Execution,87.0,"{'000': 26, '001': 123, '010': 95, '011': 553, '100': 21, '101': 81, '110': 45, '111': 80}",{'011': 1024},ibmq_montreal
87,0.4990234375,"(12, 13, 14)",Single Execution,88.0,"{'000': 28, '001': 159, '010': 106, '011': 511, '100': 18, '101': 89, '110': 29, '111': 84}",{'011': 1024},ibmq_montreal
88,0.5185546875,"(12, 13, 14)",Single Execution,89.0,"{'000': 23, '001': 133, '010': 111, '011': 531, '100': 22, '101': 94, '110': 32, '111': 78}",{'011': 1024},ibmq_montreal
89,0.494140625,"(12, 13, 14)",Single Execution,90.0,"{'000': 35, '001': 137, '010': 133, '011': 506, '100': 21, '101': 76, '110': 27, '111': 89}",{'011': 1024},ibmq_montreal
90,0.509765625,"(12, 13, 14)",Single Execution,91.0,"{'000': 35, '001': 152, '010': 102, '011': 522, '100': 13, '101': 92, '110': 33, '111': 75}",{'011': 1024},ibmq_montreal
91,0.4990234375,"(12, 13, 14)",Single Execution,92.0,"{'000': 31, '001': 138, '010': 110, '011': 511, '100': 22, '101': 96, '110': 33, '111': 83}",{'011': 1024},ibmq_montreal
92,0.5205078125,"(12, 13, 14)",Single Execution,93.0,"{'000': 21, '001': 136, '010': 119, '011': 533, '100': 21, '101': 94, '110': 30, '111': 70}",{'011': 1024},ibmq_montreal
93,0.5078125,"(12, 13, 14)",Single Execution,94.0,"{'000': 30, '001': 155, '010': 110, '011': 520, '100': 18, '101': 78, '110': 36, '111': 77}",{'011': 1024},ibmq_montreal
94,0.46484375,"(12, 13, 14)",Single Execution,95.0,"{'000': 39, '001': 124, '010': 122, '011': 476, '100': 31, '101': 104, '110': 31, '111': 97}",{'011': 1024},ibmq_montreal
95,0.51171875,"(12, 13, 14)",Single Execution,96.0,"{'000': 35, '001': 135, '010': 119, '011': 524, '100': 27, '101': 77, '110': 30, '111': 77}",{'011': 1024},ibmq_montreal
96,0.501953125,"(12, 13, 14)",Single Execution,97.0,"{'000': 31, '001': 130, '010': 123, '011': 514, '100': 20, '101': 96, '110': 24, '111': 86}",{'011': 1024},ibmq_montreal
97,0.51171875,"(12, 13, 14)",Single Execution,98.0,"{'000': 30, '001': 140, '010': 127, '011': 524, '100': 17, '101': 88, '110': 27, '111': 71}",{'011': 1024},ibmq_montreal
98,0.517578125,"(12, 13, 14)",Single Execution,99.0,"{'000': 44, '001': 123, '010': 111, '011': 530, '100': 19, '101': 84, '110': 22, '111': 91}",{'011': 1024},ibmq_montreal
99,0.5126953125,"(12, 13, 14)",Single Execution,100.0,"{'000': 40, '001': 135, '010': 104, '011': 525, '100': 30, '101': 97, '110': 18, '111': 75}",{'011': 1024},ibmq_montreal
0,0.43359375,"(12, 13, 14)",0,1.0,"{'000': 54, '001': 148, '010': 130, '011': 444, '100': 31, '101': 96, '110': 31, '111': 90}",{'011': 1024},ibmq_montreal
1,0.4111328125,"(12, 13, 14)",0,2.0,"{'000': 64, '001': 144, '010': 148, '011': 421, '100': 32, '101': 81, '110': 47, '111': 87}",{'011': 1024},ibmq_montreal
2,0.4326171875,"(12, 13, 14)",0,3.0,"{'000': 46, '001': 164, '010': 161, '011': 443, '100': 29, '101': 74, '110': 32, '111': 75}",{'011': 1024},ibmq_montreal
3,0.408203125,"(12, 13, 14)",0,4.0,"{'000': 56, '001': 163, '010': 144, '011': 418, '100': 36, '101': 88, '110': 38, '111': 81}",{'011': 1024},ibmq_montreal
4,0.41796875,"(12, 13, 14)",0,5.0,"{'000': 50, '001': 128, '010': 158, '011': 428, '100': 40, '101': 97, '110': 46, '111': 77}",{'011': 1024},ibmq_montreal
5,0.4208984375,"(12, 13, 14)",0,6.0,"{'000': 60, '001': 146, '010': 138, '011': 431, '100': 44, '101': 77, '110': 46, '111': 82}",{'011': 1024},ibmq_montreal
6,0.4091796875,"(12, 13, 14)",0,7.0,"{'000': 47, '001': 159, '010': 151, '011': 419, '100': 37, '101': 81, '110': 36, '111': 94}",{'011': 1024},ibmq_montreal
7,0.421875,"(12, 13, 14)",0,8.0,"{'000': 51, '001': 153, '010': 168, '011': 432, '100': 26, '101': 69, '110': 36, '111': 89}",{'011': 1024},ibmq_montreal
8,0.421875,"(12, 13, 14)",0,9.0,"{'000': 57, '001': 161, '010': 136, '011': 432, '100': 36, '101': 83, '110': 38, '111': 81}",{'011': 1024},ibmq_montreal
9,0.4111328125,"(12, 13, 14)",0,10.0,"{'000': 64, '001': 158, '010': 152, '011': 421, '100': 26, '101': 94, '110': 34, '111': 75}",{'011': 1024},ibmq_montreal
10,0.43359375,"(12, 13, 14)",0,11.0,"{'000': 50, '001': 143, '010': 156, '011': 444, '100': 28, '101': 92, '110': 38, '111': 73}",{'011': 1024},ibmq_montreal
11,0.423828125,"(12, 13, 14)",0,12.0,"{'000': 60, '001': 145, '010': 151, '011': 434, '100': 28, '101': 85, '110': 41, '111': 80}",{'011': 1024},ibmq_montreal
12,0.4384765625,"(12, 13, 14)",0,13.0,"{'000': 45, '001': 162, '010': 152, '011': 449, '100': 23, '101': 84, '110': 35, '111': 74}",{'011': 1024},ibmq_montreal
13,0.4111328125,"(12, 13, 14)",0,14.0,"{'000': 58, '001': 148, '010': 157, '011': 421, '100': 36, '101': 89, '110': 40, '111': 75}",{'011': 1024},ibmq_montreal
14,0.4150390625,"(12, 13, 14)",0,15.0,"{'000': 56, '001': 155, '010': 141, '011': 425, '100': 33, '101': 84, '110': 42, '111': 88}",{'011': 1024},ibmq_montreal
15,0.431640625,"(12, 13, 14)",0,16.0,"{'000': 45, '001': 150, '010': 152, '011': 442, '100': 38, '101': 79, '110': 42, '111': 76}",{'011': 1024},ibmq_montreal
16,0.392578125,"(12, 13, 14)",0,17.0,"{'000': 53, '001': 139, '010': 177, '011': 402, '100': 33, '101': 100, '110': 31, '111': 89}",{'011': 1024},ibmq_montreal
17,0.419921875,"(12, 13, 14)",0,18.0,"{'000': 52, '001': 154, '010': 159, '011': 430, '100': 28, '101': 77, '110': 42, '111': 82}",{'011': 1024},ibmq_montreal
18,0.42578125,"(12, 13, 14)",0,19.0,"{'000': 56, '001': 153, '010': 149, '011': 436, '100': 24, '101': 95, '110': 39, '111': 72}",{'011': 1024},ibmq_montreal
19,0.439453125,"(12, 13, 14)",0,20.0,"{'000': 73, '001': 143, '010': 148, '011': 450, '100': 26, '101': 72, '110': 38, '111': 74}",{'011': 1024},ibmq_montreal
20,0.4189453125,"(12, 13, 14)",0,21.0,"{'000': 46, '001': 138, '010': 167, '011': 429, '100': 36, '101': 86, '110': 27, '111': 95}",{'011': 1024},ibmq_montreal
21,0.408203125,"(12, 13, 14)",0,22.0,"{'000': 58, '001': 159, '010': 147, '011': 418, '100': 24, '101': 79, '110': 39, '111': 100}",{'011': 1024},ibmq_montreal
22,0.42578125,"(12, 13, 14)",0,23.0,"{'000': 47, '001': 147, '010': 151, '011': 436, '100': 33, '101': 85, '110': 39, '111': 86}",{'011': 1024},ibmq_montreal
23,0.4189453125,"(12, 13, 14)",0,24.0,"{'000': 64, '001': 152, '010': 151, '011': 429, '100': 30, '101': 76, '110': 43, '111': 79}",{'011': 1024},ibmq_montreal
24,0.44140625,"(12, 13, 14)",0,25.0,"{'000': 58, '001': 138, '010': 136, '011': 452, '100': 33, '101': 77, '110': 42, '111': 88}",{'011': 1024},ibmq_montreal
25,0.400390625,"(12, 13, 14)",0,26.0,"{'000': 63, '001': 141, '010': 165, '011': 410, '100': 29, '101': 101, '110': 37, '111': 78}",{'011': 1024},ibmq_montreal
26,0.4267578125,"(12, 13, 14)",0,27.0,"{'000': 40, '001': 158, '010': 151, '011': 437, '100': 40, '101': 84, '110': 40, '111': 74}",{'011': 1024},ibmq_montreal
27,0.4287109375,"(12, 13, 14)",0,28.0,"{'000': 60, '001': 142, '010': 141, '011': 439, '100': 29, '101': 87, '110': 38, '111': 88}",{'011': 1024},ibmq_montreal
28,0.4365234375,"(12, 13, 14)",0,29.0,"{'000': 52, '001': 132, '010': 169, '011': 447, '100': 29, '101': 77, '110': 42, '111': 76}",{'011': 1024},ibmq_montreal
29,0.4267578125,"(12, 13, 14)",0,30.0,"{'000': 57, '001': 151, '010': 151, '011': 437, '100': 26, '101': 87, '110': 36, '111': 79}",{'011': 1024},ibmq_montreal
30,0.4169921875,"(12, 13, 14)",0,31.0,"{'000': 58, '001': 151, '010': 140, '011': 427, '100': 28, '101': 94, '110': 33, '111': 93}",{'011': 1024},ibmq_montreal
31,0.4072265625,"(12, 13, 14)",0,32.0,"{'000': 41, '001': 144, '010': 170, '011': 417, '100': 30, '101': 93, '110': 47, '111': 82}",{'011': 1024},ibmq_montreal
32,0.45703125,"(12, 13, 14)",0,33.0,"{'000': 42, '001': 136, '010': 157, '011': 468, '100': 34, '101': 85, '110': 39, '111': 63}",{'011': 1024},ibmq_montreal
33,0.443359375,"(12, 13, 14)",0,34.0,"{'000': 53, '001': 150, '010': 135, '011': 454, '100': 34, '101': 89, '110': 32, '111': 77}",{'011': 1024},ibmq_montreal
34,0.4052734375,"(12, 13, 14)",0,35.0,"{'000': 62, '001': 155, '010': 149, '011': 415, '100': 39, '101': 82, '110': 44, '111': 78}",{'011': 1024},ibmq_montreal
35,0.421875,"(12, 13, 14)",0,36.0,"{'000': 62, '001': 156, '010': 143, '011': 432, '100': 24, '101': 87, '110': 42, '111': 78}",{'011': 1024},ibmq_montreal
36,0.427734375,"(12, 13, 14)",0,37.0,"{'000': 42, '001': 163, '010': 155, '011': 438, '100': 33, '101': 77, '110': 34, '111': 82}",{'011': 1024},ibmq_montreal
37,0.4384765625,"(12, 13, 14)",0,38.0,"{'000': 52, '001': 154, '010': 134, '011': 449, '100': 37, '101': 96, '110': 27, '111': 75}",{'011': 1024},ibmq_montreal
38,0.4267578125,"(12, 13, 14)",0,39.0,"{'000': 60, '001': 136, '010': 154, '011': 437, '100': 35, '101': 84, '110': 45, '111': 73}",{'011': 1024},ibmq_montreal
39,0.435546875,"(12, 13, 14)",0,40.0,"{'000': 53, '001': 153, '010': 147, '011': 446, '100': 35, '101': 72, '110': 44, '111': 74}",{'011': 1024},ibmq_montreal
40,0.4072265625,"(12, 13, 14)",0,41.0,"{'000': 56, '001': 150, '010': 169, '011': 417, '100': 36, '101': 76, '110': 34, '111': 86}",{'011': 1024},ibmq_montreal
41,0.45703125,"(12, 13, 14)",0,42.0,"{'000': 46, '001': 124, '010': 144, '011': 468, '100': 28, '101': 93, '110': 45, '111': 76}",{'011': 1024},ibmq_montreal
42,0.3994140625,"(12, 13, 14)",0,43.0,"{'000': 54, '001': 148, '010': 161, '011': 409, '100': 28, '101': 85, '110': 40, '111': 99}",{'011': 1024},ibmq_montreal
43,0.4189453125,"(12, 13, 14)",0,44.0,"{'000': 43, '001': 140, '010': 166, '011': 429, '100': 42, '101': 72, '110': 43, '111': 89}",{'011': 1024},ibmq_montreal
